wlbName,wlbCoreNumber,wlbCoreIntervalTop,wlbCoreIntervalBottom,wlbCoreIntervalUom,wlbTotalCoreLength,wlbNumberOfCores,wlbCoreSampleAvailable,wlbNpdidWellbore,wlbCoreDateUpdated,dateSyncNPD
6506/11-2,6,4416.0,4443.0,[m   ],310.4,15,YES,1754,9999-12-31,2013-05-08
6506/11-2,7,4488.0,4495.7,[m   ],310.4,15,YES,1754,9999-12-31,2013-05-08
6506/11-2,8,4498.0,4507.5,[m   ],310.4,15,YES,1754,9999-12-31,2013-05-08
6506/11-2,9,4548.0,4575.1,[m   ],310.4,15,YES,1754,9999-12-31,2013-05-08
6506/11-3,1,3143.5,3170.0,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,10,4202.0,4223.8,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,2,3919.0,3929.7,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,3,3930.0,3943.6,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,4,3943.6,3945.0,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,5,3976.0,3984.4,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,6,3986.0,3993.0,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,7,3993.0,4000.9,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,8,4172.0,4173.7,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-3,9,4174.0,4202.0,[m   ],128.0,10,YES,1973,9999-12-31,2013-05-08
6506/11-4 S,1,4260.0,4270.5,[m   ],333.3,8,YES,2736,9999-12-31,2013-05-08
6506/11-4 S,2,4272.0,4299.9,[m   ],333.3,8,YES,2736,9999-12-31,2013-05-08
6506/11-4 S,3,4790.0,4826.0,[m   ],333.3,8,YES,2736,9999-12-31,2013-05-08
6506/11-4 S,4,4826.0,4881.7,[m   ],333.3,8,YES,2736,9999-12-31,2013-05-08
6506/11-4 S,5,4881.9,4937.5,[m   ],333.3,8,YES,2736,9999-12-31,2013-05-08
6506/11-4 S,6,4937.5,5011.9,[m   ],333.3,8,YES,2736,9999-12-31,2013-05-08
6506/11-4 S,7,5011.9,5030.8,[m   ],333.3,8,YES,2736,9999-12-31,2013-05-08
6506/11-4 S,8,5030.8,5085.2,[m   ],333.3,8,YES,2736,9999-12-31,2013-05-08
6506/11-5 S,1,4540.0,4609.5,[m   ],179.1,3,YES,2794,9999-12-31,2013-05-08
6506/11-5 S,2,4609.0,4656.8,[m   ],179.1,3,YES,2794,9999-12-31,2013-05-08
6506/11-5 S,3,4657.0,4718.8,[m   ],179.1,3,YES,2794,9999-12-31,2013-05-08
6506/11-6,1,4652.0,4661.3,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,10,5098.0,5125.2,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,2,4661.3,4688.5,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,3,4688.5,4710.9,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,4,4711.0,4738.0,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,5,4738.0,4792.8,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,6,4813.0,4836.8,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,7,4837.0,4858.0,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,8,4858.0,4913.6,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-6,9,4952.0,4980.8,[m   ],297.1,10,YES,3306,9999-12-31,2013-05-08
6506/11-7,1,4475.0,4482.6,NULL,120.6,7,YES,3322,2012-08-22,2013-05-08
6506/11-7,2,4591.0,4609.0,[m   ],120.6,7,YES,3322,2012-08-22,2013-05-08
6506/11-7,3,4664.0,4675.3,[m   ],120.6,7,YES,3322,2012-08-22,2013-05-08
6506/11-7,4,4685.0,4728.6,[m   ],120.6,7,YES,3322,2012-08-22,2013-05-08
6506/11-7,5,4755.0,4764.0,[m   ],120.6,7,YES,3322,2012-08-22,2013-05-08
6506/11-7,6,4779.0,4790.9,[m   ],120.6,7,YES,3322,2012-08-22,2013-05-08
6506/11-7,7,4859.0,4878.4,[m   ],120.6,7,YES,3322,2012-08-22,2013-05-08
6506/11-8,2,4624.0,4658.4,[m   ],108.1,8,YES,5295,9999-12-31,2013-05-08
6506/11-8,3,4658.4,4671.4,[m   ],108.1,8,YES,5295,9999-12-31,2013-05-08
6506/11-8,4,4671.4,4674.2,[m   ],108.1,8,YES,5295,9999-12-31,2013-05-08
6506/11-8,5,4674.4,4699.8,[m   ],108.1,8,YES,5295,9999-12-31,2013-05-08
6506/11-8,6,4743.0,4753.0,[m   ],108.1,8,YES,5295,9999-12-31,2013-05-08
6506/11-8,7,4753.0,4769.4,[m   ],108.1,8,YES,5295,9999-12-31,2013-05-08
6506/11-8,8,4769.4,4775.4,[m   ],108.1,8,YES,5295,9999-12-31,2013-05-08
6506/11-A-4 H,1,5019.0,5022.7,[m   ],3.7,1,YES,6296,9999-12-31,2013-05-08
6506/11-N-3 H,1,5087.0,5113.0,[m   ],123.0,6,YES,4882,9999-12-31,2013-05-08
6506/11-N-3 H,2,5114.0,5141.1,[m   ],123.0,6,YES,4882,9999-12-31,2013-05-08
6506/11-N-3 H,3,5141.0,5160.9,[m   ],123.0,6,YES,4882,9999-12-31,2013-05-08
6506/11-N-3 H,4,5163.0,5171.4,[m   ],123.0,6,YES,4882,9999-12-31,2013-05-08
6506/11-N-3 H,5,5171.0,5184.7,[m   ],123.0,6,YES,4882,9999-12-31,2013-05-08
6506/11-N-3 H,6,5193.2,5221.1,[m   ],123.0,6,YES,4882,9999-12-31,2013-05-08
6506/12-1,1,3975.0,3993.0,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,10,4219.0,4229.5,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,11,4231.0,4250.0,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,12,4252.0,4274.5,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,13,4276.0,4277.5,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,14,4279.0,4290.4,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,2,3993.0,4018.4,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,3,4018.5,4044.0,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,4,4044.0,4070.8,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,5,4071.0,4097.4,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,6,4098.0,4124.8,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,7,4125.0,4151.7,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,8,4173.0,4190.9,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-1,9,4191.0,4205.4,[m   ],319.4,14,YES,1004,9999-12-31,2013-05-08
6506/12-10,1,4564.0,4592.2,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,10,4928.1,4964.0,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,11,4964.6,4986.0,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,12,4986.6,5023.0,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,13,5023.8,5059.0,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,14,5059.5,5096.0,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,2,4592.2,4616.0,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,3,4660.0,4671.1,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,4,4672.0,4694.8,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,5,4696.0,4717.9,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,6,4848.0,4873.3,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,7,4873.3,4886.0,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,8,4887.0,4908.4,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10,9,4908.4,4928.0,[m   ],357.2,14,YES,2445,9999-12-31,2013-05-08
6506/12-10 A,1,5674.0,5711.5,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,10,6160.0,6178.0,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,11,6223.0,6230.5,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,2,5711.5,5748.4,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,3,5948.0,5948.5,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,4,5959.0,5971.2,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,5,5972.0,5984.7,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,6,5986.0,6005.0,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,7,6038.0,6057.0,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,8,6057.0,6060.7,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-10 A,9,6119.0,6128.6,[m   ],176.4,11,YES,2610,9999-12-31,2013-05-08
6506/12-11 S,1,5041.0,5054.7,[m   ],187.3,6,YES,2795,9999-12-31,2013-05-08
6506/12-11 S,2,5063.0,5116.8,[m   ],187.3,6,YES,2795,9999-12-31,2013-05-08
6506/12-11 S,3,5117.0,5146.0,[m   ],187.3,6,YES,2795,9999-12-31,2013-05-08
6506/12-11 S,4,5146.0,5166.8,[m   ],187.3,6,YES,2795,9999-12-31,2013-05-08
6506/12-11 S,5,5167.0,5212.7,[m   ],187.3,6,YES,2795,9999-12-31,2013-05-08
6506/12-11 S,6,5212.7,5237.0,[m   ],187.3,6,YES,2795,9999-12-31,2013-05-08
6506/12-12 A,1,5150.0,5200.0,[m   ],50.0,1,YES,6208,9999-12-31,2013-05-08
6506/12-12 S,1,4132.0,4167.0,[m   ],35.0,1,YES,6144,9999-12-31,2013-05-08
6506/12-3,1,3836.0,3845.5,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,10,4116.0,4144.0,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,11,4144.0,4170.0,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,12,4170.0,4197.5,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,13,4197.5,4221.5,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,14,4221.5,4249.5,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,15,4249.5,4268.0,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,2,3845.5,3855.0,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,3,3855.0,3864.2,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,4,3864.2,3882.6,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,5,3884.0,3911.2,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,6,3911.2,3926.0,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,7,3949.0,3977.0,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,8,3977.0,4003.0,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-3,9,4004.0,4017.9,[m   ],288.8,15,YES,468,9999-12-31,2013-05-08
6506/12-4,1,3129.0,3150.9,[m   ],58.5,3,YES,475,9999-12-31,2013-05-08
6506/12-4,2,3972.0,3980.1,[m   ],58.5,3,YES,475,9999-12-31,2013-05-08
6506/12-4,3,3980.2,4008.7,[m   ],58.5,3,YES,475,9999-12-31,2013-05-08
6506/12-5,1,3148.0,3175.2,[m   ],429.4,27,YES,852,9999-12-31,2013-05-08
6506/12-5,10,4004.0,4030.9,[m   ],429.4,27,YES,852,9999-12-31,2013-05-08
6506/12-5,11,4031.0,4046.2,[m   ],429.4,27,YES,852,9999-12-31,2013-05-08
6506/12-5,12,4046.5,4064.5,[m   ],429.4,27,YES,852,9999-12-31,2013-05-08
6506/12-5,13,4064.5,4066.6,[m   ],429.4,27,YES,852,9999-12-31,2013-05-08
6506/12-5,14,4067.0,4080.5,[m   ],429.4,27,YES,852,9999-12-31,2013-05-08
6506/12-5,15,4085.0,4106.6,[m   ],429.4,27,YES,852,9999-12-31,2013-05-08
