seaSurveyName,seaNpdidSurvey,seaPolygonPointNumber,seaPolygonNSDeg,seaPolygonNSMin,seaPolygonNSSec,seaPolygonEWDeg,seaPolygonEWMin,seaPolygonEWSec,dateSyncNPD
OD0903,7079,15,68,50,0.00,14,31,22.62,2013-05-08
OD0903,7079,16,68,51,32.32,14,35,0.00,2013-05-08
OD0903,7079,17,68,53,39.25,14,40,0.00,2013-05-08
OD0903,7079,18,68,55,0.00,14,43,11.52,2013-05-08
OD0903,7079,19,68,55,45.63,14,45,0.00,2013-05-08
OD0903,7079,20,68,57,51.47,14,50,0.00,2013-05-08
OD0903,7079,21,68,59,13.67,14,53,27.61,2013-05-08
OD0903,7079,22,69,7,38.08,14,4,5.75,2013-05-08
OD0903,7079,23,68,46,20.00,13,17,30.00,2013-05-08
OD0903,7079,24,68,46,0.00,13,10,0.00,2013-05-08
OD0903,7079,25,68,39,44.43,12,58,46.27,2013-05-08
OD0904,7086,1,67,53,12.23,12,38,0.42,2013-05-08
OD0904,7086,2,68,4,45.66,12,45,35.06,2013-05-08
OD0904,7086,3,68,1,56.19,12,54,19.16,2013-05-08
OD0904,7086,4,68,3,1.75,12,55,48.26,2013-05-08
OD0904,7086,5,68,6,4.34,12,46,34.90,2013-05-08
OD0904,7086,6,68,16,47.42,12,53,23.80,2013-05-08
OD0904,7086,7,68,17,2.96,12,50,40.48,2013-05-08
OD0904,7086,8,68,7,10.29,12,43,17.22,2013-05-08
OD0904,7086,9,68,18,59.65,12,7,8.88,2013-05-08
OD0904,7086,10,68,18,19.11,12,5,29.12,2013-05-08
OD0904,7086,11,68,5,40.59,12,42,18.14,2013-05-08
OD0904,7086,12,67,53,30.84,12,34,20.07,2013-05-08
OMV003,7842,1,72,51,57.80,16,15,13.80,2013-05-08
OMV003,7842,2,72,53,18.60,16,20,44.90,2013-05-08
OMV003,7842,3,72,50,39.30,16,27,17.70,2013-05-08
OMV003,7842,4,72,49,29.70,16,21,18.90,2013-05-08
OMV1001,7279,1,64,35,31.00,7,35,28.00,2013-05-08
OMV1001,7279,2,64,35,33.00,7,37,58.00,2013-05-08
OMV1001,7279,3,64,34,28.00,7,38,1.00,2013-05-08
OMV1001,7279,4,64,34,27.00,7,35,31.00,2013-05-08
OMV1002,7278,1,64,43,13.00,7,28,56.00,2013-05-08
OMV1002,7278,2,64,38,36.00,7,25,31.00,2013-05-08
OMV1002,7278,3,64,37,59.00,7,30,20.00,2013-05-08
OMV1002,7278,4,64,42,37.00,7,33,45.00,2013-05-08
OMV1003,7292,1,64,33,11.80,6,5,3.15,2013-05-08
OMV1003,7292,2,64,54,21.02,6,23,57.56,2013-05-08
OMV1003,7292,3,65,15,25.58,6,43,22.02,2013-05-08
OMV1003,7292,4,65,17,4.54,6,33,8.98,2013-05-08
OMV1003,7292,5,65,21,58.17,6,3,10.27,2013-05-08
OMV1003,7292,6,65,11,44.96,5,53,35.07,2013-05-08
OMV1003,7292,7,65,3,32.95,5,45,45.58,2013-05-08
OMV1003,7292,8,64,46,56.06,5,32,8.37,2013-05-08
OMV1003,7292,9,64,36,42.53,5,44,24.12,2013-05-08
OMV1004,7294,1,71,49,31.44,23,10,2.19,2013-05-08
OMV1004,7294,2,71,50,9.74,23,43,27.86,2013-05-08
OMV1004,7294,3,71,47,10.09,23,53,46.53,2013-05-08
OMV1004,7294,4,71,41,24.33,23,53,29.66,2013-05-08
OMV1004,7294,5,71,26,39.27,23,0,48.91,2013-05-08
OMV1004,7294,6,71,38,45.35,22,31,20.34,2013-05-08
OMV11300,7433,1,73,33,5.00,24,1,50.00,2013-05-08
OMV11300,7433,2,73,32,20.00,24,48,15.00,2013-05-08
OMV11300,7433,3,73,18,59.00,24,45,17.00,2013-05-08
OMV11300,7433,4,73,19,44.00,23,59,28.00,2013-05-08
OMV13301,7853,1,72,51,57.80,16,15,13.80,2013-05-08
OMV13301,7853,2,72,53,18.60,16,20,44.90,2013-05-08
OMV13301,7853,3,72,50,39.30,16,27,17.70,2013-05-08
OMV13301,7853,4,72,49,29.70,16,21,18.90,2013-05-08
ORG-1201,7717,1,57,14,56.00,3,12,16.00,2013-05-08
ORG-1201,7717,2,56,44,52.00,4,9,24.00,2013-05-08
ORG-1201,7717,3,56,29,2.00,4,9,11.00,2013-05-08
ORG-1201,7717,4,56,28,18.00,3,27,31.00,2013-05-08
ORG-1201,7717,5,56,51,38.00,2,29,16.00,2013-05-08
ORG-1201,7717,6,57,14,52.00,2,29,12.00,2013-05-08
ORG-1202,7718,1,58,38,8.00,4,4,23.00,2013-05-08
ORG-1202,7718,2,58,8,29.00,4,4,43.00,2013-05-08
ORG-1202,7718,3,58,8,18.00,3,10,4.00,2013-05-08
ORG-1202,7718,4,58,38,6.00,3,10,3.00,2013-05-08
ORG-1203,7719,1,60,14,55.00,3,16,0.00,2013-05-08
ORG-1203,7719,2,59,33,26.00,3,16,0.00,2013-05-08
ORG-1203,7719,3,59,33,23.00,2,19,52.00,2013-05-08
ORG-1203,7719,4,60,15,1.00,2,19,51.00,2013-05-08
ORG1204,7736,1,61,5,0.00,3,50,10.00,2013-05-08
ORG1204,7736,2,60,53,10.00,3,50,10.00,2013-05-08
ORG1204,7736,3,60,53,10.00,3,15,0.00,2013-05-08
ORG1204,7736,4,61,5,0.00,3,15,0.00,2013-05-08
ORG-1205,7754,1,65,30,0.00,7,40,0.00,2013-05-08
ORG-1205,7754,2,64,45,0.00,7,40,0.00,2013-05-08
ORG-1205,7754,3,64,45,0.00,6,0,0.00,2013-05-08
ORG-1205,7754,4,65,30,0.00,6,0,0.00,2013-05-08
ORG-1206,7755,1,70,12,0.00,17,47,0.00,2013-05-08
ORG-1206,7755,2,70,10,0.00,16,48,0.00,2013-05-08
ORG-1206,7755,3,70,34,0.00,16,41,0.00,2013-05-08
ORG-1206,7755,4,70,35,0.00,17,43,0.00,2013-05-08
ORG-1207,7756,1,72,40,0.00,27,30,0.00,2013-05-08
ORG-1207,7756,2,71,55,0.00,25,0,0.00,2013-05-08
ORG-1207,7756,3,71,55,0.00,17,20,0.00,2013-05-08
ORG-1207,7756,4,73,45,0.00,17,20,0.00,2013-05-08
ORG-1207,7756,5,73,45,0.00,23,0,0.00,2013-05-08
ORG-1207,7756,6,73,15,0.00,27,30,0.00,2013-05-08
Ormen L Mid,7340,1,63,34,35.60,5,20,42.23,2013-05-08
Ormen L Mid,7340,2,63,34,33.51,5,22,49.00,2013-05-08
Ormen L Mid,7340,3,63,30,47.56,5,22,30.17,2013-05-08
Ormen L Mid,7340,4,63,30,49.64,5,20,23.68,2013-05-08
Ormen Lange Geotech,7303,1,63,35,35.60,5,19,42.23,2013-05-08
Ormen Lange Geotech,7303,2,63,35,33.51,5,23,49.00,2013-05-08
Ormen Lange Geotech,7303,3,63,29,47.56,5,23,30.17,2013-05-08
Ormen Lange Geotech,7303,4,63,29,49.64,5,19,23.68,2013-05-08
Ormen Lange TLP,7404,1,63,30,52.31,5,22,12.76,2013-05-08
Ormen Lange TLP,7404,2,63,30,51.95,5,22,34.44,2013-05-08
Ormen Lange TLP,7404,3,63,30,42.26,5,22,33.64,2013-05-08
Ormen Lange TLP,7404,4,63,30,42.62,5,22,11.95,2013-05-08
Ormen L-Geodesy,7321,1,63,23,50.60,5,18,58.98,2013-05-08
Ormen L-Geodesy,7321,2,63,19,0.92,5,15,3.50,2013-05-08
Ormen L-Geodesy,7321,3,63,19,20.07,5,13,31.14,2013-05-08
Ormen L-Geodesy,7321,4,63,23,59.79,5,17,14.98,2013-05-08
Ormen L-Geodesy,7321,5,63,29,47.17,5,20,21.05,2013-05-08
Ormen L-Geodesy,7321,6,63,31,56.72,5,13,44.45,2013-05-08
Ormen L-Geodesy,7321,7,63,34,30.92,5,12,57.92,2013-05-08
Ormen L-Geodesy,7321,8,63,36,51.72,5,13,2.61,2013-05-08
Ormen L-Geodesy,7321,9,63,38,27.40,5,17,5.03,2013-05-08
Ormen L-Geodesy,7321,10,63,38,58.06,5,19,53.92,2013-05-08
Ormen L-Geodesy,7321,11,63,36,10.36,5,28,13.86,2013-05-08
Ormen L-Geodesy,7321,12,63,32,22.86,5,27,25.75,2013-05-08
Ormen L-Geodesy,7321,13,63,29,47.63,5,22,45.61,2013-05-08
Ormen L-Geodesy,7321,14,63,23,50.60,5,18,58.98,2013-05-08
Ormen LMN,7527,1,63,39,0.00,5,17,0.00,2013-05-08
Ormen LMN,7527,2,63,39,0.00,5,25,0.00,2013-05-08
Ormen LMN,7527,3,63,31,0.00,5,25,0.00,2013-05-08
Ormen LMN,7527,4,63,31,0.00,5,17,0.00,2013-05-08
PC10NO01,7240,1,67,0,0.00,6,40,0.00,2013-05-08
PC10NO01,7240,2,67,0,0.00,8,0,0.00,2013-05-08
PC10NO01,7240,3,67,38,0.00,8,0,0.00,2013-05-08
PC10NO01,7240,4,67,38,0.00,6,40,0.00,2013-05-08
PC10NO01,7240,5,67,35,9.00,6,40,0.00,2013-05-08
PC10NO01,7240,6,67,40,56.00,6,15,3.00,2013-05-08
PC10NO01,7240,7,67,39,6.00,6,12,7.00,2013-05-08
PC10NO01,7240,8,67,32,37.00,6,40,0.00,2013-05-08
Penguin 2010 4D,7241,1,61,41,50.95,1,35,2.30,2013-05-08
Penguin 2010 4D,7241,2,61,41,41.93,1,47,15.38,2013-05-08
Penguin 2010 4D,7241,3,61,40,1.03,1,47,41.45,2013-05-08
Penguin 2010 4D,7241,4,61,33,59.67,1,51,31.16,2013-05-08
Penguin 2010 4D,7241,5,61,29,37.67,1,51,21.00,2013-05-08
Penguin 2010 4D,7241,6,61,29,44.70,1,42,23.34,2013-05-08
PGS0902,7055,1,57,21,28.80,3,55,26.40,2013-05-08
PGS0902,7055,2,57,21,57.60,5,25,51.60,2013-05-08
PGS0902,7055,3,57,0,7.20,5,26,13.20,2013-05-08
PGS0902,7055,4,57,0,3.60,3,55,19.20,2013-05-08
PGS0903,7056,1,60,11,31.20,2,1,22.80,2013-05-08
PGS0903,7056,2,60,2,16.80,2,45,39.60,2013-05-08
PGS0903,7056,3,59,26,52.80,2,46,40.80,2013-05-08
PGS0903,7056,4,59,36,36.00,1,54,10.80,2013-05-08
PGS0903,7056,5,59,54,21.60,2,4,51.60,2013-05-08
PGS0904,7069,1,62,3,33.48,3,2,49.20,2013-05-08
PGS0904,7069,2,62,3,33.48,3,39,25.20,2013-05-08
PGS0904,7069,3,61,47,27.96,3,39,4.68,2013-05-08
PGS0904,7069,4,61,47,30.48,3,2,41.64,2013-05-08
PGS0905,7085,1,59,10,13.80,2,43,59.16,2013-05-08
PGS0905,7085,2,59,10,4.08,3,32,34.08,2013-05-08
PGS0905,7085,3,58,56,31.56,3,32,17.16,2013-05-08
PGS0905,7085,4,58,56,34.80,2,43,57.00,2013-05-08
PGS0906,7113,1,73,9,32.40,25,20,9.60,2013-05-08
PGS0906,7113,2,73,8,49.20,26,40,1.20,2013-05-08
PGS0906,7113,3,72,35,24.00,26,39,32.40,2013-05-08
PGS0906,7113,4,72,35,16.80,25,20,6.00,2013-05-08
PGS1101,7535,1,59,0,10.08,2,41,14.28,2013-05-08
PGS1101,7535,2,58,52,10.92,2,55,21.36,2013-05-08
PGS1101,7535,3,58,39,28.44,2,28,29.28,2013-05-08
PGS1101,7535,4,58,48,12.60,2,14,35.88,2013-05-08
PGS1102,7544,1,62,45,3.60,2,19,55.20,2013-05-08
PGS1102,7544,2,62,44,56.40,4,0,0.00,2013-05-08
PGS1102,7544,3,60,30,18.00,4,0,0.00,2013-05-08
PGS1102,7544,4,60,30,10.80,3,0,3.60,2013-05-08
PGS1102,7544,5,62,14,52.80,3,0,3.60,2013-05-08
PGS1102,7544,6,62,14,56.40,2,19,51.60,2013-05-08
PGS1201,7552,1,59,0,10.08,2,41,14.28,2013-05-08
PGS1201,7552,2,58,52,10.92,2,55,21.36,2013-05-08
PGS1201,7552,3,58,39,28.44,2,28,29.28,2013-05-08
PGS1201,7552,4,58,48,12.60,2,14,35.88,2013-05-08
PGSTesting2010,7252,1,59,45,18.00,3,0,7.20,2013-05-08
PGSTesting2010,7252,2,59,44,56.40,4,0,0.00,2013-05-08
PGSTesting2010,7252,3,59,15,7.20,3,59,38.40,2013-05-08
PGSTesting2010,7252,4,59,15,14.40,2,59,52.80,2013-05-08
Pierce09,7040,1,57,7,57.30,2,23,17.40,2013-05-08
Pierce09,7040,2,57,6,56.00,2,21,41.00,2013-05-08
Pierce09,7040,3,57,14,13.80,2,18,3.90,2013-05-08
Pierce09,7040,4,57,10,27.30,2,23,16.10,2013-05-08
PL143 Pelikan,7151,1,56,56,56.13,2,27,9.32,2013-05-08
PL143 Pelikan,7151,2,56,56,56.12,2,27,9.31,2013-05-08
PL143 Pelikan,7151,3,56,56,56.11,2,27,9.30,2013-05-08
PL143 Pelikan,7151,4,56,56,56.10,2,27,9.29,2013-05-08
PL692GORE,7809,1,66,5,0.00,8,15,0.00,2013-05-08
PL692GORE,7809,2,66,5,0.00,10,40,0.00,2013-05-08
PL692GORE,7809,3,65,35,0.00,10,40,0.00,2013-05-08
PL692GORE,7809,4,65,35,0.00,8,15,0.00,2013-05-08
PM 01-2010,7297,1,72,29,57.00,17,0,0.00,2013-05-08
PM 01-2010,7297,2,72,30,2.00,19,39,50.00,2013-05-08
PM 01-2010,7297,3,72,15,8.00,19,40,8.00,2013-05-08
PM 01-2010,7297,4,72,14,55.00,17,40,13.00,2013-05-08
PM 01-2010,7297,5,72,0,7.00,17,40,13.00,2013-05-08
PM 01-2010,7297,6,72,0,4.00,17,6,47.00,2013-05-08
PM 02-2010,7298,1,73,15,10.00,19,19,54.00,2013-05-08
PM 02-2010,7298,2,73,15,5.00,20,39,41.00,2013-05-08
PM 02-2010,7298,3,73,0,10.00,20,40,1.00,2013-05-08
PM 02-2010,7298,4,73,0,0.00,20,20,0.00,2013-05-08
PM 02-2010,7298,5,72,50,0.00,20,20,0.00,2013-05-08
PM 02-2010,7298,6,72,50,0.00,19,20,0.00,2013-05-08
PM 02-2010,7298,7,73,15,10.00,19,19,54.00,2013-05-08
PM 03-2010,7299,1,73,15,2.00,21,59,59.00,2013-05-08
PM 03-2010,7299,2,73,14,58.00,22,39,44.00,2013-05-08
PM 03-2010,7299,3,73,0,2.00,22,39,59.00,2013-05-08
PM 03-2010,7299,4,73,0,1.00,22,59,52.00,2013-05-08
PM 03-2010,7299,5,72,45,2.00,22,59,49.00,2013-05-08
PM 03-2010,7299,6,72,45,6.00,22,19,54.00,2013-05-08
PM 03-2010,7299,7,73,0,4.00,22,19,56.00,2013-05-08
PM 03-2010,7299,8,73,0,7.00,22,0,16.00,2013-05-08
PM 04-2010,7302,1,59,39,0.00,2,9,0.00,2013-05-08
PM 04-2010,7302,2,59,39,0.00,2,24,0.00,2013-05-08
PM 04-2010,7302,3,59,46,49.00,2,24,0.00,2013-05-08
PM 04-2010,7302,4,59,46,49.00,2,9,0.00,2013-05-08
PM 05-2010,7307,1,58,45,0.00,3,20,0.00,2013-05-08
PM 05-2010,7307,2,58,45,0.00,3,0,0.00,2013-05-08
PM 05-2010,7307,3,59,0,0.00,3,0,0.00,2013-05-08
PM 05-2010,7307,4,59,0,0.00,3,20,0.00,2013-05-08
PM 06-2010,7310,1,73,45,0.00,24,0,0.00,2013-05-08
PM 06-2010,7310,2,73,45,0.00,25,20,0.00,2013-05-08
PM 06-2010,7310,3,74,0,0.00,25,20,0.00,2013-05-08
PM 06-2010,7310,4,74,0,0.00,24,0,0.00,2013-05-08
PM 07-2010,7311,1,62,0,0.00,2,40,0.00,2013-05-08
PM 07-2010,7311,2,62,0,0.00,3,0,0.00,2013-05-08
PM 07-2010,7311,3,62,30,0.00,3,0,0.00,2013-05-08
PM 07-2010,7311,4,62,30,0.00,2,0,0.00,2013-05-08
PM 07-2010,7311,5,62,15,0.00,2,0,0.00,2013-05-08
PM 07-2010,7311,6,62,15,0.00,2,40,0.00,2013-05-08
PM 08-2010,7324,1,72,15,0.00,18,20,0.00,2013-05-08
PM 08-2010,7324,2,72,15,0.00,19,40,0.00,2013-05-08
PM 08-2010,7324,3,72,30,0.00,19,40,0.00,2013-05-08
PM 08-2010,7324,4,72,30,0.00,18,20,0.00,2013-05-08
PM 09-2010,7338,1,71,30,0.00,20,40,0.00,2013-05-08
PM 09-2010,7338,2,71,30,0.00,22,0,0.00,2013-05-08
PM 09-2010,7338,3,71,45,0.00,22,0,0.00,2013-05-08
PM 09-2010,7338,4,71,45,0.00,21,0,0.00,2013-05-08
PM 09-2010,7338,5,71,41,3.00,21,0,0.00,2013-05-08
PM 09-2010,7338,6,71,41,3.00,20,52,39.00,2013-05-08
PM 09-2010,7338,7,71,37,53.00,20,52,39.00,2013-05-08
PM 09-2010,7338,8,71,37,53.00,20,40,0.00,2013-05-08
PM 10-2010,7348,1,72,45,0.00,28,0,0.00,2013-05-08
PM 10-2010,7348,2,73,0,0.00,28,0,0.00,2013-05-08
PM 10-2010,7348,3,73,0,0.00,28,40,0.00,2013-05-08
PM 10-2010,7348,4,72,45,0.00,28,40,0.00,2013-05-08
PM01-2011,7507,1,66,15,0.00,8,10,4.00,2013-05-08
PM01-2011,7507,2,66,16,0.00,8,10,2.00,2013-05-08
PM01-2011,7507,3,66,16,0.00,8,12,3.00,2013-05-08
PM01-2011,7507,4,66,17,0.00,8,12,0.00,2013-05-08
PM01-2011,7507,5,66,17,0.00,8,15,0.00,2013-05-08
PM01-2011,7507,6,66,18,0.00,8,14,55.00,2013-05-08
PM01-2011,7507,7,66,18,0.00,8,20,0.00,2013-05-08
PM01-2011,7507,8,66,15,3.00,8,20,5.00,2013-05-08
PM01-2012,7684,1,72,2,26.00,18,9,6.00,2013-05-08
PM01-2012,7684,2,72,8,53.00,18,8,6.00,2013-05-08
PM01-2012,7684,3,72,9,18.00,18,38,56.00,2013-05-08
PM01-2012,7684,4,72,2,51.00,18,39,45.00,2013-05-08
PM02-2011,7511,1,73,15,0.00,25,20,0.00,2013-05-08
PM02-2011,7511,2,73,15,0.00,26,20,0.00,2013-05-08
PM02-2011,7511,3,72,30,0.00,26,20,0.00,2013-05-08
PM02-2011,7511,4,72,30,0.00,25,20,0.00,2013-05-08
PM02-2012,7685,1,72,45,36.00,20,27,21.00,2013-05-08
PM02-2012,7685,2,72,50,58.00,20,27,11.00,2013-05-08
PM02-2012,7685,3,72,51,0.00,20,45,25.00,2013-05-08
PM02-2012,7685,4,72,45,38.00,20,45,29.00,2013-05-08
PM03-2011,7509,1,72,2,26.00,18,9,6.00,2013-05-08
PM03-2011,7509,2,72,8,53.00,18,8,6.00,2013-05-08
PM03-2011,7509,3,72,9,18.00,18,38,56.00,2013-05-08
PM03-2011,7509,4,72,2,51.00,18,39,45.00,2013-05-08
PM04-2011,7510,1,72,45,36.00,20,27,21.00,2013-05-08
PM04-2011,7510,2,72,50,58.00,20,27,11.00,2013-05-08
PM04-2011,7510,3,72,51,0.00,20,45,25.00,2013-05-08
PM04-2011,7510,4,72,45,38.00,20,45,29.00,2013-05-08
PM05,7516,1,66,4,0.00,8,15,0.00,2013-05-08
PM05,7516,2,66,15,0.00,8,15,0.00,2013-05-08
PM05,7516,3,66,15,0.00,8,25,0.00,2013-05-08
PM05,7516,4,66,17,0.00,8,25,0.00,2013-05-08
PM05,7516,5,66,17,0.00,8,40,0.00,2013-05-08
PM05,7516,6,66,4,0.00,8,40,0.00,2013-05-08
PM05-2012,7687,1,65,15,0.00,7,27,0.00,2013-05-08
PM05-2012,7687,2,65,15,0.00,7,33,0.00,2013-05-08
PM05-2012,7687,3,65,22,0.00,7,33,0.00,2013-05-08
PM05-2012,7687,4,65,22,0.00,7,27,0.00,2013-05-08
PM06-2011,7517,1,66,30,0.00,9,0,0.00,2013-05-08
PM06-2011,7517,2,67,0,0.00,9,0,0.00,2013-05-08
PM06-2011,7517,3,67,0,0.00,9,40,0.00,2013-05-08
PM06-2011,7517,4,66,30,0.00,9,40,0.00,2013-05-08
PM06-2012,7689,1,74,15,0.00,23,40,0.00,2013-05-08
PM06-2012,7689,2,74,15,0.00,25,40,0.00,2013-05-08
PM06-2012,7689,3,74,0,0.00,25,40,0.00,2013-05-08
PM06-2012,7689,4,74,0,0.00,24,0,0.00,2013-05-08
PM06-2012,7689,5,73,45,0.00,24,0,0.00,2013-05-08
PM06-2012,7689,6,73,45,0.00,23,40,0.00,2013-05-08
PM07-2011,7522,1,67,8,8.00,7,2,42.00,2013-05-08
PM07-2011,7522,2,67,21,3.00,7,2,42.00,2013-05-08
PM07-2011,7522,3,67,21,3.00,7,47,22.00,2013-05-08
PM07-2011,7522,4,67,8,8.00,7,47,22.00,2013-05-08
PM08-2011,7523,1,65,45,0.00,10,0,0.00,2013-05-08
PM08-2011,7523,2,65,45,0.00,10,20,0.00,2013-05-08
PM08-2011,7523,3,65,30,0.00,10,20,0.00,2013-05-08
PM08-2011,7523,4,65,30,0.00,10,0,0.00,2013-05-08
PM09-2012,7690,1,60,51,25.00,3,20,0.00,2013-05-08
PM09-2012,7690,2,60,51,25.00,3,50,0.00,2013-05-08
PM09-2012,7690,3,61,3,55.00,3,50,0.00,2013-05-08
PM09-2012,7690,4,61,3,55.00,3,20,0.00,2013-05-08
PM10-2012,7709,1,60,40,0.00,3,59,0.00,2013-05-08
PM10-2012,7709,2,60,40,0.00,4,20,0.00,2013-05-08
PM10-2012,7709,3,60,20,0.00,4,20,0.00,2013-05-08
PM10-2012,7709,4,60,20,0.00,3,59,0.00,2013-05-08
PM1101,7508,1,58,52,0.00,3,0,0.00,2013-05-08
PM1101,7508,2,58,52,0.00,3,20,0.00,2013-05-08
PM1101,7508,3,59,13,0.00,3,20,0.00,2013-05-08
PM1101,7508,4,59,13,0.00,3,0,0.00,2013-05-08
PM11-2012,7716,1,72,45,0.00,21,0,0.00,2013-05-08
PM11-2012,7716,2,72,45,0.00,21,45,0.00,2013-05-08
PM11-2012,7716,3,72,30,0.00,21,45,0.00,2013-05-08
PM11-2012,7716,4,72,30,0.00,21,0,0.00,2013-05-08
POL1101,7505,1,72,5,23.00,23,39,3.00,2013-05-08
POL1101,7505,2,72,5,23.00,25,37,28.00,2013-05-08
POL1101,7505,3,71,39,40.00,25,37,28.00,2013-05-08
POL1101,7505,4,71,39,40.00,23,39,3.00,2013-05-08
POL1201,7632,1,70,35,4.75,16,43,49.97,2013-05-08
POL1201,7632,2,70,50,21.57,17,33,35.46,2013-05-08
POL1201,7632,3,70,50,19.38,18,56,22.55,2013-05-08
POL1201,7632,4,70,36,54.04,18,56,11.71,2013-05-08
POL1201,7632,5,70,9,36.82,17,26,10.33,2013-05-08
POL1201,7632,6,70,9,35.72,16,44,9.48,2013-05-08
POL1202,7633,1,73,50,16.38,16,40,49.07,2013-05-08
POL1202,7633,2,73,50,16.36,18,19,25.77,2013-05-08
POL1202,7633,3,73,9,31.10,18,18,40.02,2013-05-08
POL1202,7633,4,73,9,31.20,16,41,34.22,2013-05-08
POL1203,7634,1,73,50,16.32,20,20,48.05,2013-05-08
POL1203,7634,2,73,50,16.26,22,19,24.95,2013-05-08
POL1203,7634,3,73,9,30.97,22,18,39.28,2013-05-08
POL1203,7634,4,73,9,34.21,20,21,33.17,2013-05-08
PON0901,7054,1,57,55,26.39,3,58,14.07,2013-05-08
PON0901,7054,2,57,55,23.46,4,4,18.64,2013-05-08
PON0901,7054,3,57,52,9.49,4,4,12.87,2013-05-08
PON0901,7054,4,57,52,12.41,3,58,8.84,2013-05-08
PON1101,7396,1,57,54,59.79,3,57,25.69,2013-05-08
PON1101,7396,2,57,54,56.51,4,4,16.75,2013-05-08
PON1101,7396,3,57,52,13.62,4,4,11.91,2013-05-08
PON1101,7396,4,57,52,16.90,3,57,21.37,2013-05-08
PON1201,7671,1,58,6,3.00,4,5,19.00,2013-05-08
PON1201,7671,2,58,0,40.00,4,5,10.00,2013-05-08
PON1201,7671,3,58,0,34.00,4,15,19.00,2013-05-08
PON1201,7671,4,58,5,57.00,4,15,30.00,2013-05-08
PPT12,7641,1,71,42,10.00,25,39,10.00,2013-05-08
PPT12,7641,2,71,41,27.00,25,39,8.00,2013-05-08
PPT12,7641,3,70,42,19.00,18,47,25.00,2013-05-08
PPT12,7641,4,70,42,56.00,18,46,42.00,2013-05-08
RD0901,7092,1,61,25,1.00,3,36,7.00,2013-05-08
RD0901,7092,2,61,24,58.00,3,47,8.00,2013-05-08
RD0901,7092,3,61,19,41.00,3,47,0.00,2013-05-08
RD0901,7092,4,61,19,44.00,3,36,7.00,2013-05-08
RD0902,7093,1,65,29,50.00,7,8,0.00,2013-05-08
RD0902,7093,2,65,28,0.00,7,19,54.00,2013-05-08
RD0902,7093,3,65,21,56.00,7,14,28.00,2013-05-08
RD0902,7093,4,65,23,46.00,7,2,36.00,2013-05-08
RD1101,7416,1,61,31,50.00,3,12,40.00,2013-05-08
RD1101,7416,2,61,31,50.00,4,14,25.00,2013-05-08
RD1101,7416,3,61,12,0.00,4,14,25.00,2013-05-08
RD1101,7416,4,61,12,0.00,3,12,40.00,2013-05-08
RD1102,7461,1,67,1,1.20,8,17,4.39,2013-05-08
RD1102,7461,2,67,1,4.30,8,30,51.08,2013-05-08
RD1102,7461,3,66,55,55.90,8,30,57.20,2013-05-08
RD1102,7461,4,66,55,55.04,8,26,33.76,2013-05-08
RD1102,7461,5,66,52,16.94,8,26,38.73,2013-05-08
RD1102,7461,6,66,52,11.90,8,7,47.34,2013-05-08
RD1102,7461,7,66,37,55.01,7,31,55.53,2013-05-08
RD1102,7461,8,66,37,59.28,7,31,44.69,2013-05-08
RD1102,7461,9,66,54,11.50,8,12,32.21,2013-05-08
RD1102,7461,10,66,56,30.39,8,12,27.71,2013-05-08
RD1102,7461,11,66,56,31.03,8,14,39.48,2013-05-08
RD1102,7461,12,66,59,25.05,8,14,34.08,2013-05-08
RD1102,7461,13,66,59,25.76,8,17,7.73,2013-05-08
RD1201,7581,1,61,32,25.00,3,36,49.00,2013-05-08
RD1201,7581,2,61,32,9.00,3,53,5.00,2013-05-08
RD1201,7581,3,61,7,54.00,3,52,29.00,2013-05-08
RD1201,7581,4,61,8,6.00,3,35,6.00,2013-05-08
RD1202,7679,1,66,39,19.00,6,48,35.00,2013-05-08
RD1202,7679,2,66,59,37.00,7,22,33.00,2013-05-08
RD1202,7679,3,66,59,36.00,9,22,57.00,2013-05-08
RD1202,7679,4,66,39,43.00,8,34,19.00,2013-05-08
RD1203,7635,1,62,13,0.00,4,22,0.00,2013-05-08
RD1203,7635,2,62,13,0.00,4,30,0.00,2013-05-08
RD1203,7635,3,62,0,0.00,4,30,0.00,2013-05-08
RD1203,7635,4,62,0,0.00,4,6,0.00,2013-05-08
RD1203,7635,5,62,11,0.00,4,6,0.00,2013-05-08
RD1203,7635,6,62,11,0.00,4,22,0.00,2013-05-08
RD1203,7635,7,62,13,0.00,4,22,0.00,2013-05-08
RD1204,7636,1,74,4,0.00,21,0,0.00,2013-05-08
RD1204,7636,2,74,4,0.00,22,0,0.00,2013-05-08
RD1204,7636,3,72,45,0.00,22,0,0.00,2013-05-08
RD1204,7636,4,72,45,0.00,20,0,0.00,2013-05-08
RD1204,7636,5,72,30,0.00,20,0,0.00,2013-05-08
RD1204,7636,6,72,30,0.00,17,0,0.00,2013-05-08
RD1204,7636,7,73,45,0.00,17,0,0.00,2013-05-08
RD1204,7636,8,73,45,0.00,20,20,0.00,2013-05-08
RD1204,7636,9,74,4,0.00,21,0,0.00,2013-05-08
RD1205,7676,1,61,22,46.86,3,47,15.47,2013-05-08
RD1205,7676,2,61,18,57.26,3,47,5.37,2013-05-08
RD1205,7676,3,61,18,55.69,3,49,19.81,2013-05-08
RD1205,7676,4,61,15,9.54,3,49,8.33,2013-05-08
RD1205,7676,5,61,15,14.84,3,41,18.82,2013-05-08
