blkId,blkLabel,qdrName,blkName,prvName,apaAreaType,urlNPD,apaAreaNetGeometryWKT
"671","7121/1","7121","1","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.9999952973118 71.9999999809958,21.3333272826869 71.9999999884365,21.3333273067005 71.7499999857505,20.9999953159575 71.7499999786239,20.9999952973118 71.9999999809958))"
"664","7120/6","7120","6","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.8833287262191 71.6333329758875,20.8833287239281 71.6666669761947,20.8999956685009 71.6666669764045,20.8999956696609 71.6499999762499,20.9499954995447 71.6499999769211,20.9499955007513 71.6333329767632,20.8833287262191 71.6333329758875))"
"667","7120/9","7120","9","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.9999953537698 71.2499999737457,20.6666634132015 71.2499999705321,20.6666634102617 71.2999999709645,20.9999953499576 71.2999999742413,20.9999953537698 71.2499999737457))"
"674","7121/4","7121","4","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.3333273195996 71.6166669842955,21.3333269862677 71.6166669842955,21.2999941342078 71.6166669834212,21.2999941326319 71.6333329836017,21.1333278247322 71.6333329798388,21.1333278191831 71.6999999805152,20.9999953197076 71.699999978144,20.9999953159575 71.7499999786239,21.3333273067005 71.7499999857505,21.3333273195996 71.6166669842955))"
"674","7121/4","7121","4","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.1833276367918 71.4999999794748,20.9999953347774 71.4999999762066,20.9999953335174 71.5166669763692,20.9999953284849 71.5833329770173,21.3333269895025 71.5833329839293,21.3333273228343 71.5833329839293,21.3333273293154 71.5166669831941,21.3333269959836 71.5166669831941,21.3333269976064 71.4999999830097,21.1833276367918 71.4999999794748))"
"672","7121/2","7121","2","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.3333272826869 71.9999999884365,21.3333272826869 71.9999999884365,21.6666589314181 72.0000000003383,21.6666589416282 71.9166669993422,21.4499934101946 71.9166669911014,21.4499934276862 71.7499999892289,21.3333273067005 71.7499999857505,21.3333272826869 71.9999999884365))"
"677","7121/7","7121","7","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.3333273553977 71.249999980216,20.9999953537698 71.2499999737457,20.9999953499576 71.2999999742413,20.9999953410891 71.4166669753911,21.0499951595502 71.4166669761611,21.049995158237 71.4333329763279,21.299994151607 71.4333329814201,21.2999941484348 71.466666981786,21.3333263189421 71.4666669827003,21.3333273358125 71.4499999824551,21.3333270024806 71.4499999824551,21.333327005735 71.4166669820842,21.3333273390669 71.4166669820843,21.3333273553977 71.249999980216))"
"680","7121/10","7121","10","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.9999953665262 71.0833329720817,20.9999953537698 71.2499999737457,21.3333273553977 71.249999980216,21.3333020159715 71.0833330007671,20.9999953665262 71.0833329720817))"
"675","7121/5","7121","5","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.4499934276862 71.7499999892289,21.6666589621447 71.7499999973273,21.666658970387 71.683332996513,21.5499929327057 71.6833329919026,21.5499929364959 71.6499999915095,21.6666589745158 71.6499999961042,21.6666589931579 71.49999999425,21.5666598669311 71.4999999903318,21.5666598650014 71.5166669905321,21.3333273293154 71.5166669831941,21.3333273228343 71.5833329839293,21.5499929440903 71.58333299072,21.5499929402907 71.6166669911153,21.3333273195996 71.6166669842955,21.3333273067005 71.7499999857505,21.4499934276862 71.7499999892289))"
"677","7121/7","7121","7","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.3333263167304 71.4833329830955,21.1833276382421 71.4833329793002,21.1833276367918 71.4999999794748,21.3333269976064 71.4999999830097,21.3333273309383 71.4999999830097,21.3333263167304 71.4833329830955))"
"673","7121/3","7121","3","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.6666589314181 72.0000000003383,21.6666589314182 72.0000000003383,21.6666592647496 72.0000000003383,21.8499911689561 72.0000000092932,21.8499911782827 71.9333330084494,21.9999901813252 71.9333330172558,21.9999901839252 71.9166670170343,21.6666592749597 71.9166669993422,21.6666589416282 71.9166669993422,21.6666589314181 72.0000000003383))"
"678","7121/8","7121","8","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.6666589993946 71.4499999936268,21.3333273358125 71.4499999824551,21.3333273309383 71.4999999830097,21.5666598669311 71.4999999903318,21.6666589931579 71.49999999425,21.6666589993946 71.4499999936268))"
"678","7121/8","7121","8","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.6666590244545 71.2499999911088,21.3333273553977 71.249999980216,21.3333273390669 71.4166669820843,21.4166606223855 71.4166669843987,21.4166606258531 71.3833329840155,21.5333260525539 71.3833329877424,21.5333260544458 71.3666669875424,21.6666590098143 71.3666669925825,21.6666590244545 71.2499999911088))"
"681","7121/11","7121","11","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.3333273553977 71.249999980216,21.6666590244545 71.2499999911088,21.6666590560315 70.9999999879061,21.3333273800766 70.9999999773715,21.3333273553977 71.249999980216))"
"676","7121/6","7121","6","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.6666589621447 71.7499999973273,21.6666592954762 71.7499999973273,21.9999902100162 71.7500000147992,21.999990220498 71.6833330138952,21.6666593037185 71.6833329965131,21.666658970387 71.683332996513,21.6666589621447 71.7499999973273))"
"676","7121/6","7121","6","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.6666593264894 71.49999999425,21.6666589931579 71.49999999425,21.6666589745158 71.6499999961042,21.6666593078473 71.6499999961042,21.7999915283048 71.6500000022396,21.7999915260297 71.6666670024532,21.9999902231223 71.6666670136683,21.9999902494557 71.5000000113804,21.8499912394739 71.5000000028363,21.8499912371022 71.5166670030563,21.9499905875288 71.5166670085957,21.9499905824374 71.5500000090484,21.7833246429918 71.5500000001362,21.7833246452492 71.5333329999215,21.6666593223379 71.533332994664,21.6666593264894 71.49999999425))"
"590","7021/2","7021","2","T3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.3333273800766 70.9999999773715,21.6666590560315 70.9999999879061,21.6666590581465 70.9833333210238,21.5833261737756 70.9833333179086,21.5833261757665 70.9666666510323,21.4999932673723 70.9666666482637,21.4999932692457 70.949999981393,21.4166603379763 70.9499999789475,21.3666605687463 70.949999977623,21.366660570444 70.9333333107621,21.3333273866944 70.9333333099381,21.3333273800766 70.9999999773715))"
"679","7121/9","7121","9","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.9999902547415 71.4666670109187,21.749991852792 71.4666669974896,21.7499918550022 71.4499999972758,21.6666593327261 71.4499999936268,21.6666589993946 71.4499999936268,21.6666589931579 71.49999999425,21.6666593264894 71.49999999425,21.8499912394739 71.5000000028363,21.9999902494557 71.5000000113804,21.9999902547415 71.4666670109187))"
"683","7122/1","7122","1","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.9999901813252 71.9333330172558,22.3333205951267 71.9333330426518,22.333320598414 71.9166670424092,21.9999901839252 71.9166670170343,21.9999901813252 71.9333330172558))"
"679","7121/9","7121","9","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.9999902892553 71.2500000078845,21.6666590244545 71.2499999911088,21.6666590098143 71.3666669925825,21.6666593431458 71.3666669925825,21.9999902706375 71.3666670095253,21.9999902892553 71.2500000078845))"
"686","7122/4","7122","4","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.9999902100162 71.7500000147992,22.3333206314013 71.7500000399592,22.3333209647317 71.7500000399592,22.3333210145957 71.5000000362047,21.9999902494557 71.5000000113804,21.9999902231223 71.6666670136683,21.999990220498 71.6833330138952,21.9999902100162 71.7500000147992))"
"682","7121/12","7121","12","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((21.6666590244545 71.2499999911088,21.9999902892553 71.2500000078845,21.9999903186683 71.0666670052736,21.9999903186683 71.0666666719404,21.9666572119958 71.0666666699763,21.9666572146161 71.0500000030728,21.9499906594534 71.0500000021201,21.8833244270961 71.0499999984912,21.8833244295661 71.0333333315936,21.8166581788879 71.033333328249,21.8166581812435 71.0166666613561,21.733325343198 71.0166666575521,21.7333253454166 70.9999999906651,21.6666590560316 70.9999999879061,21.6666590560315 70.9999999879061,21.6666590244545 71.2499999911088))"
"689","7122/7","7122","7","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.166656077434 71.2500000190299,21.9999902892553 71.2500000078845,21.9999902706375 71.3666670095253,21.9999902547415 71.4666670109187,21.9999902494557 71.5000000113804,22.3333210145957 71.5000000362047,22.3333210413762 71.3666670341642,22.3333207080457 71.3666670341641,22.2999879890858 71.3666670312941,22.2999879923655 71.3500000310395,22.2666552675482 71.3500000282681,22.2666552707545 71.3333330280155,22.1999888040624 71.3333330227571,22.1999888071241 71.3166670225088,22.216655675913 71.316667023788,22.2166556821143 71.2833330232879,22.2499884156968 71.2833330259096,22.2499884188733 71.2666670256566,22.1666560744358 71.2666670192773,22.166656077434 71.2500000190299))"
"687","7122/5","7122","5","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.3333209647317 71.7500000399592,22.6666511253255 71.7500000750154,22.6666511754367 71.5500000717683,22.6166520253267 71.550000065815,22.6166520374911 71.5000000650013,22.3333210145957 71.5000000362047,22.3333209647317 71.7500000399592))"
"684","7122/2","7122","2","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.6666510797156 71.9333330779273,22.5833182706167 71.9333330680444,22.5833182550197 72.0000000690693,22.6666510632078 72.0000000789705,22.6666510797156 71.9333330779273))"
"685","7122/3","7122","3","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.6666514586553 71.7500000750154,22.6666514130455 71.9333330779273,22.6666510797156 71.9333330779273,22.6666510632078 72.0000000789705,22.6666513965376 72.0000000789706,22.9999804954083 72.0000001268775,22.9999804954084 72.0000001268775,22.999980573103 71.7500001226683,22.6666514586553 71.7500000750154))"
"690","7122/8","7122","8","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.3333210413762 71.3666670341642,22.3333210145957 71.5000000362047,22.6166520374911 71.5000000650013,22.6499846951511 71.5000000689329,22.6499846993041 71.4833330686586,22.5999852100874 71.48333306281,22.5999852141035 71.4666670625384,22.5666525459694 71.4666670587921,22.5666525538284 71.4333330582517,22.449986662755 71.4333330460597,22.4499866663851 71.4166670457965,22.4166539687695 71.4166670425628,22.4166539723194 71.4000000423014,22.4333198219514 71.4000000439038,22.4333198255445 71.3833330436409,22.3666544176744 71.3833330373919,22.3666544211074 71.3666670371332,22.3333210413762 71.3666670341642))"
"688","7122/6","7122","6","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.6666511253255 71.7500000750154,22.6666514586553 71.7500000750154,22.999980573103 71.7500001226683,22.999980604384 71.6500001209458,22.9999806096089 71.6333331206566,22.983313822476 71.6333331179323,22.9833138173087 71.6500001182207,22.9499812368553 71.6500001128878,22.9499812318044 71.6666671131739,22.6666514794901 71.6666670736713,22.6666514962042 71.6000000725869,22.7166509632617 71.6000000788323,22.7166509675909 71.5833330785569,22.8333156598719 71.5833330942807,22.8333156645578 71.566667093998,22.9166486728826 71.5666671062776,22.9166486778406 71.5500001059898,22.6666515087665 71.5500000717683,22.6666511754367 71.5500000717683,22.6666511253255 71.7500000750154))"
"692","7122/10","7122","10","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.3333161597173 71.1833330321354,22.3333210885514 71.1333333638646,22.2666553093778 71.1333333582872,22.2666552996963 71.1833330257244,22.3333161597173 71.1833330321354))"
"693","7122/11","7122","11","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.3333210885514 71.1333333638646,22.3333210682856 71.2333330320978,22.3499875925424 71.2333330335604,22.3499875891324 71.2500000338213,22.3666544451971 71.2500000353102,22.6666512512904 71.2500000667639,22.6666512640122 71.2000000659147,22.5833187780759 71.2000000562583,22.5833187820873 71.1833333893132,22.4999862538216 71.183333380406,22.4999862576127 71.1666667134662,22.4333202057802 71.1666667068511,22.4166536889099 71.1666667052648,22.4166536924915 71.1500000383305,22.3333210851688 71.1500000307934,22.3333210885514 71.1333333638646,22.3333210885514 71.1333333638646))"
"695","7123/1","7123","1","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.9999804954084 72.0000001268775,23.3333090722997 72.000000190598,23.3333090723001 72.000000190598,23.3333091689937 71.7500001862015,23.3333088356656 71.7500001862014,22.999980573103 71.7500001226683,22.9999804954084 72.0000001268775))"
"694","7122/12","7122","12","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.6666512640122 71.2000000659147,22.6666512512904 71.2500000667639,22.6666515846203 71.2500000667639,22.9999807306554 71.2500001138413,22.9999807306554 71.2500001138412,22.8166496122474 71.2500000861963,22.8166496169373 71.2333334192373,22.7333172122634 71.2333334081147,22.7333172166999 71.2166667411606,22.6999842418232 71.2166667369481,22.6666512597692 71.2166667328649,22.6666512640123 71.2000000659147,22.6666512640122 71.2000000659147))"
"698","7123/4","7123","4","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.999980604384 71.6500001209458,23.1666453553478 71.6500001504516,23.1666453786981 71.58333314926,23.0333131935501 71.5833331253481,23.0333131775061 71.6333331262243,22.9999806096089 71.6333331206566,22.999980604384 71.6500001209458))"
"696","7123/2","7123","2","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((23.3333090723001 72.000000190598,23.6666366307996 72.000000274071,23.6666366308003 72.000000274071,23.6666367505679 71.7500002695849,23.3333091689937 71.7500001862015,23.3333090723001 72.000000190598))"
"701","7123/7","7123","7","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((22.9999807200632 71.2833334477796,22.9999806909996 71.3750001160978,23.0499800423519 71.3750001244701,23.0499800396257 71.3833331246207,23.0999793713694 71.383333133365,23.0999793657363 71.4000001336684,23.066646813553 71.4000001277955,23.0666468080458 71.4166671280965,22.9999806778203 71.4166671168426,22.9999806515216 71.5000001183214,23.3333089332603 71.5000001816406,23.3333092665884 71.5000001816406,23.3333093255732 71.3500001788274,23.3166429167306 71.35000017523,23.3166429232334 71.3333335082479,23.2833100979536 71.333333501202,23.2333108417213 71.3333334909933,23.2333108478841 71.3166668240143,23.1499787063927 71.3166668079296,23.1499787122315 71.3000001409539,23.0999793995849 71.300000131839,23.0666465133354 71.3000001259764,23.0666465188664 71.2833334590045,22.9999807200632 71.2833334477796))"
"699","7123/5","7123","5","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((23.6666368714519 71.5000002649028,23.3333092665884 71.5000001816406,23.3333091689937 71.7500001862015,23.6666367505679 71.7500002695849,23.6666368714519 71.5000002649028))"
"697","7123/3","7123","3","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((23.6666366308003 72.000000274071,23.999962981005 72.000000382034,23.9999631286821 71.750000377594,23.6666367505679 71.7500002695849,23.6666366308003 72.000000274071))"
"702","7123/8","7123","8","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((23.6666369201151 71.4000002629763,23.5999714865669 71.4000002445181,23.5999714943568 71.3833335775289,23.5666387600057 71.3833335686586,23.4833068749134 71.3833335474869,23.483306882147 71.3666668805002,23.3999749287277 71.3666668607051,23.3999749355871 71.3500001937204,23.3333093255732 71.3500001788274,23.3333092665884 71.5000001816406,23.6666368714519 71.5000002649028,23.6666369201151 71.4000002629763))"
"700","7123/6","7123","6","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((23.9999632777361 71.5000003729207,23.6666368714519 71.5000002649028,23.6666367505679 71.7500002695849,23.9999631286821 71.750000377594,23.9999632777361 71.5000003729207))"
"703","7123/9","7123","9","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((23.9999633277238 71.4166670379788,23.8499666019826 71.4166669859587,23.7499686361224 71.4166669544362,23.7499686446854 71.4000002874451,23.6666369201151 71.4000002629763,23.6666368714519 71.5000002649028,23.9999632777361 71.5000003729207,23.9999633277238 71.4166670379788))"
