wlbWellboreName,wlbNpdidWellbore,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSeismicLocation,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbDateUpdated,wlbDateUpdatedMax,dateSyncNPD
7029/3-U-2,1332,7029/3-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-08-23,1988-08-27,181-G,509.0,308.0,BARENTS SEA,1988,1988,NULL,ED50,70,56,7.01,N,29,58,53.56,E,70.9353,29.9815,7873063.25,608660.98,35,7029,3,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7030/3-U-1,1141,7030/3-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-07-22,1987-09-09,81-G,482.0,308.0,BARENTS SEA,1987,1987,NULL,ED50,70,49,36.18,N,30,44,31.07,E,70.8267,30.7420,7859822.32,417243.64,36,7030,3,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7119/12-U-1,6467,7119/12-U-1,Statoil Petroleum AS,488,POLAR PIONEER,2011-01-06,2011-01-10,524-G,1150.0,192.0,BARENTS SEA,2011,2011,3D Survey: ST09M03. Inline: 6640. X-line: 7290,ED50,71,1,42.96,N,19,49,20.51,E,71.0286,19.8224,7881214.02,457270.99,34,7119,12,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7120/2-U-1,6603,7120/2-U-1,Lundin Norway AS,438,TRANSOCEAN LEADER,2011-05-15,2011-05-16,536-G,655.0,312.0,BARENTS SEA,2011,2011,NULL,ED50,71,47,20.65,N,20,21,45.27,E,71.7891,20.3626,7965739.11,477765.36,34,7120,2,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7120/8-U-4,5341,7120/8-U-4,Statoil ASA (old),064,POLAR PIONEER,2007-11-15,2007-11-15,380-G,0.0,275.0,BARENTS SEA,2007,2007,ST8320R00. Inline 304. Crossline 1919.,ED50,71,28,37.02,N,20,26,45.31,E,71.4770,20.4459,7930897.01,480352.98,34,7120,8,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7122/7-U-1,5162,7122/7-U-1,Eni Norge AS,229,BUCENTAUR,2005-08-20,2005-08-21,377-G1,0.0,0.0,BARENTS SEA,2005,2005,NA0101,ED50,71,19,52.1,N,22,18,18.2,E,71.3311,22.3051,7915046.22,546624.17,34,7122,7,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7122/7-U-2,5163,7122/7-U-2,Eni Norge AS,229,BUCENTAUR,2005-08-22,2005-08-23,377-G2,0.0,0.0,BARENTS SEA,2005,2005,NA0101,ED50,71,17,7.7,N,22,14,13.8,E,71.2855,22.2372,7909902.58,544303.27,34,7122,7,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7122/7-U-3,5164,7122/7-U-3,Eni Norge AS,229,BUCENTAUR,2005-08-24,2008-08-25,377-G3,0.0,0.0,BARENTS SEA,2005,2008,NA0101,ED50,71,15,17.6,N,22,16,4.4,E,71.2549,22.2679,7906514.80,545474.78,34,7122,7,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7122/7-U-4,6393,7122/7-U-4,Eni Norge AS,229,BUCENTAUR,2010-06-13,2010-06-15,512-G,0.0,373.5,BARENTS SEA,2010,2010,NA0101-301. SP 668,ED50,71,16,37.69,N,22,16,44.52,E,71.2771,22.2790,7909004.14,545821.99,34,7122,7,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7122/7-U-5,6394,7122/7-U-5,Eni Norge AS,229,BUCENTAUR,2010-06-11,2010-06-13,513-G,0.0,348.0,BARENTS SEA,2010,2010,NA01401-112. SP 916,ED50,71,15,33.78,N,22,15,42.68,E,71.2594,22.2619,7907011.48,545247.96,34,7122,7,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7122/7-U-6,6395,7122/7-U-6,Eni Norge AS,229,BUCENTAUR,2010-06-15,2010-06-17,514-G,0.0,383.0,BARENTS SEA,2010,2010,EN0901. Az127.Inline 3285. Xline 1631,ED50,71,17,12.19,N,22,17,14.34,E,71.2867,22.2873,7910079.14,546095.96,34,7122,7,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7122/7-U-7,6396,7122/7-U-7,Eni Norge AS,229,BUCENTAUR,2010-06-17,2010-06-18,515-G,0.0,391.0,BARENTS SEA,2010,2010,EN0901. Az127. Inline 3450. Xline 1588,ED50,71,18,14.84,N,22,18,40.42,E,71.3041,22.3112,7912038.21,546909.97,34,7122,7,U,7,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7122/7-U-8,7052,7122/7-U-8,Eni Norge AS,229,SCARABEO 8,9999-12-31,9999-12-31,683-G,0.0,382.0,BARENTS SEA,0,0,EN0901. xline 1875. inline 2787.,ED50,71,16,12.67,N,22,19,23.62,E,71.2702,22.3232,7908263.17,547422.01,34,7122,7,U,8,NULL,NULL,2012-10-09,2012-10-09,2013-05-08
7122/10-U-1,6397,7122/10-U-1,Eni Norge AS,229,BUCENTAUR,2010-06-18,2010-06-20,516-G,0.0,323.0,BARENTS SEA,2010,2010,EN0901. Az127. Inline 2916. Xline 1792,ED50,71,14,34.7,N,22,15,6.74,E,71.2430,22.2519,7905173.92,544927.89,34,7122,10,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7126/6-U-1,916,7126/6-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1985-07-28,1985-07-31,2-G,0.0,369.0,BARENTS SEA,1985,1985,NULL,ED50,71,38,49.8,N,26,52,43.3,E,71.6472,26.8787,7949797.52,495736.74,35,7126,6,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7127/10-U-2,1327,7127/10-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-08-03,1988-08-07,176-G,479.0,279.0,BARENTS SEA,1988,1988,NULL,ED50,71,9,39.46,N,27,5,26.82,E,71.1610,27.0908,7895564.27,503272.01,35,7127,10,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7127/10-U-3,1329,7127/10-U-3,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-08-07,1988-08-10,178-G,418.0,264.0,BARENTS SEA,1988,1988,NULL,ED50,71,10,55.01,N,27,11,2.44,E,71.1819,27.1840,7897912.62,506625.00,35,7127,10,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7128/9-U-1,1146,7128/9-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-07-20,1988-08-28,86-G,496.0,408.0,BARENTS SEA,1988,1988,NULL,ED50,71,15,30.24,N,28,51,16.04,E,71.2584,28.8545,7907449.10,566495.99,35,7128,9,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7128/12-U-1,1330,7128/12-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1988-08-10,1988-08-14,179-G,570.0,409.0,BARENTS SEA,1988,1988,NULL,ED50,71,14,25.65,N,28,50,28.85,E,71.2405,28.8413,7905434.38,566086.98,35,7128,12,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7129/10-U-1,1145,7129/10-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-07-22,1987-09-09,85-G,475.0,382.0,BARENTS SEA,1987,1987,NULL,ED50,71,9,35.45,N,29,16,42.77,E,71.1598,29.2785,7896983.05,582110.86,35,7129,10,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7129/10-U-2,1142,7129/10-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-07-22,1987-09-09,82-G,456.0,336.0,BARENTS SEA,1987,1987,NULL,ED50,71,7,13.47,N,29,13,23.12,E,71.1204,29.2231,7892512.46,580274.64,35,7129,10,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7218/11-U-1,7119,7218/11-U-1,Repsol Exploration Norge AS,531,TRANSOCEAN BARENTS,2013-03-02,2013-03-04,701-G,0.0,325.0,BARENTS SEA,2013,2013,EL0001 PSTM 3D. X-line 3372. In-line 1011,ED50,72,5,28.8,N,18,26,0.3,E,72.0913,18.4334,8002697.47,617788.24,33,7218,11,U,1,NULL,NULL,2013-03-07,2013-03-07,2013-05-08
7220/2-U-1,920,7220/2-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1985-08-04,1985-08-05,4-G,0.0,429.0,BARENTS SEA,1985,1985,NULL,ED50,72,45,3.1,N,20,34,45.64,E,72.7509,20.5793,8081493.51,684430.04,33,7220,2,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7220/5-U-1,6777,7220/5-U-1,Statoil Petroleum AS,532,TRANSOCEAN BARENTS,2012-01-26,2012-01-27,579-G,0.0,388.0,BARENTS SEA,2012,2012,NULL,ED50,72,31,1.06,N,20,20,25.47,E,72.5170,20.3404,8054774.91,678870.71,33,7220,5,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7220/7-U-1,6754,7220/7-U-1,Statoil Petroleum AS,532,TRANSOCEAN BARENTS,2011-12-06,2011-12-06,577-G,1050.0,367.0,BARENTS SEA,2011,2011,ST11305 Inline 08012,ED50,72,27,45,N,20,9,5,E,72.4625,20.1514,8048166.57,673074.57,33,7220,7,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7220/8-U-1,6487,7220/8-U-1,Statoil Petroleum AS,532,POLAR PIONEER,2011-02-22,2011-02-26,528-G,955.0,374.0,BARENTS SEA,2011,2011,3D Survey WG08. inline 1530. crossline 3470.,ED50,72,29,29.26,N,20,20,1.1,E,72.4915,20.3336,8051920.26,678896.90,33,7220,8,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7220/10-U-1,7014,7220/10-U-1,Eni Norge AS,533,SCARABEO 8,9999-12-31,9999-12-31,675-G,0.0,341.0,BARENTS SEA,0,0,Line EN1002-111 Shotpoint 350,ED50,72,0,57.37,N,20,3,30.27,E,72.0159,20.0584,7998244.96,674143.22,33,7220,10,U,1,NULL,NULL,2012-07-28,2012-07-28,2013-05-08
7222/9-U-1,919,7222/9-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1985-08-01,1985-08-04,3-G,0.0,323.0,BARENTS SEA,1985,1985,NULL,ED50,72,24,19.74,N,22,47,39.79,E,72.4055,22.7944,8039344.73,358204.30,35,7222,9,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7222/11-U-1,6115,7222/11-U-1,StatoilHydro Petroleum AS,228,POLAR PIONEER,2008-08-03,2008-08-06,475-G,0.0,357.0,BARENTS SEA,2008,2008,NULL,ED50,72,4,20.7,N,22,28,27.4,E,72.0724,22.4743,8003069.66,344635.76,35,7222,11,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7223/5-U-1,6259,7223/5-U-1,StatoilHydro Petroleum AS,228,POLAR PIONEER,2008-11-01,2008-11-02,482-G,0.0,332.0,BARENTS SEA,2008,2008,NULL,ED50,72,32,6.07,N,23,20,7.8,E,72.5350,23.3355,8052575.78,377307.54,35,7223,5,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7224/6-U-1,6400,7224/6-U-1,Statoil Petroleum AS,394,POLAR PIONEER,2008-07-14,2008-07-16,517-G,967.0,267.0,BARENTS SEA,2008,2008,NH0608. Inline 2657. X-line 2114.,ED50,72,37,29.4,N,24,54,43.4,E,72.6248,24.9121,8060060.86,430414.69,35,7224,6,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7226/2-U-1,6401,7226/2-U-1,Statoil Petroleum AS,395,POLAR PIONEER,2008-05-12,2008-05-14,518-G,1121.0,347.0,BARENTS SEA,2008,2008,ST0615R7. Inline 3566. X-line 2420.,ED50,72,53,31.9,N,26,35,39,E,72.8922,26.5942,8088721.45,486674.12,35,7226,2,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7227/8-U-1,993,7227/8-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-07-01,1986-08-31,41-G,348.0,277.0,BARENTS SEA,1986,1986,C86-10 FP. 1708.1,ED50,72,19,8.87,N,27,33,21.34,E,72.3191,27.5559,8024835.85,518846.16,35,7227,8,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7227/8-U-2,995,7227/8-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-07-01,1986-08-31,43-G,332.0,280.0,BARENTS SEA,1986,1986,C86-10 FP. 1734.8,ED50,72,19,1.82,N,27,33,57.33,E,72.3172,27.5659,8024620.57,519187.11,35,7227,8,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7227/8-U-3,1002,7227/8-U-3,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-07-01,1986-08-31,44-G,334.0,283.0,BARENTS SEA,1986,1986,C86-10 FP. 1720.3,ED50,72,19,5.66,N,27,33,37.64,E,72.3182,27.5605,8024737.82,519000.57,35,7227,8,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7228/3-U-1,991,7228/3-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-07-01,1986-08-31,39-G,381.0,294.0,BARENTS SEA,1986,1986,D86-16 FP. 670.0,ED50,72,49,3.74,N,28,52,14.82,E,72.8177,28.8708,8081328.71,561679.41,35,7228,3,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7230/5-U-2,1148,7230/5-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-07-22,1987-09-09,88-G,412.0,286.0,BARENTS SEA,1987,1987,NULL,ED50,72,40,51.1,N,30,22,29.51,E,72.6809,30.3749,8068253.42,612090.40,35,7230,5,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7230/5-U-3,1149,7230/5-U-3,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-07-22,1987-09-09,89-G,404.0,288.0,BARENTS SEA,1987,1987,NULL,ED50,72,41,10.05,N,30,22,26.7,E,72.6861,30.3741,8068838.34,612031.50,35,7230,5,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7230/5-U-4,1150,7230/5-U-4,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-07-22,1987-09-09,90-G,362.0,283.0,BARENTS SEA,1987,1987,NULL,ED50,72,41,39.74,N,30,22,26.63,E,72.6944,30.3741,8069757.01,611979.14,35,7230,5,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7230/5-U-5,1151,7230/5-U-5,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-07-22,1987-09-09,91-G,335.0,286.0,BARENTS SEA,1987,1987,NULL,ED50,72,42,6,N,30,22,31.64,E,72.7017,30.3755,8070572.18,611979.53,35,7230,5,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7230/5-U-6,1152,7230/5-U-6,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-07-22,1987-09-09,92-G,383.0,286.0,BARENTS SEA,1987,1987,NULL,ED50,72,42,21.21,N,30,22,28.86,E,72.7059,30.3747,8071041.38,611927.44,35,7230,5,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7230/5-U-9,1161,7230/5-U-9,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-08-22,1987-08-28,109-G,369.0,294.0,BARENTS SEA,1987,1987,NULL,ED50,72,37,22.44,N,30,22,31.41,E,72.6229,30.3754,8061797.81,612471.40,35,7230,5,U,9,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7231/1-U-1,1153,7231/1-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-08-22,1987-08-28,93-G,371.0,278.0,BARENTS SEA,1987,1987,NULL,ED50,72,45,12.45,N,31,7,30.21,E,72.7535,31.1251,8077891.78,636418.11,35,7231,1,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7231/4-U-1,1154,7231/4-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-08-22,1987-08-28,94-G,378.0,280.0,BARENTS SEA,1987,1987,NULL,ED50,72,44,16.31,N,31,7,28.94,E,72.7379,31.1247,8076155.04,636526.01,35,7231,4,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7316/3-U-1,1446,7316/3-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1989-08-08,1989-08-09,206-G,490.0,297.0,BARENTS SEA,1989,1989,NULL,ED50,73,52,55.8,N,16,54,28.9,E,73.8822,16.9080,8200066.06,559118.54,33,7316,3,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7316/6-U-1,1447,7316/6-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1989-08-04,1989-08-28,207-G,436.0,328.0,BARENTS SEA,1989,1989,NULL,ED50,73,33,16.5,N,16,49,59.6,E,73.5546,16.8332,8163461.88,557923.80,33,7316,6,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7316/6-U-2,1448,7316/6-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1989-08-04,1989-08-28,208-G,621.0,421.0,BARENTS SEA,1989,1989,NULL,ED50,73,34,7.7,N,16,50,0.9,E,73.5688,16.8336,8165048.24,557886.51,33,7316,6,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7317/2-U-1,953,7317/2-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1985-08-06,1985-08-08,5-G,0.0,296.0,BARENTS SEA,1985,1985,NULL,ED50,73,49,10.92,N,17,22,4.53,E,73.8197,17.3679,8193612.66,573638.47,33,7317,2,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7317/2-U-2,954,7317/2-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1985-08-05,1985-08-06,6-G,0.0,324.0,BARENTS SEA,1985,1985,NULL,ED50,73,47,8.06,N,17,23,35.51,E,73.7856,17.3932,8189839.29,574576.71,33,7317,2,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7317/10-U-1,1449,7317/10-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1989-08-04,1989-08-28,209-G,689.0,465.0,BARENTS SEA,1989,1989,NULL,ED50,73,8,58.5,N,17,16,13,E,73.1496,17.2703,8118783.09,573442.87,33,7317,10,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7320/3-U-1,955,7320/3-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1985-08-08,1985-08-11,7-G,0.0,419.0,BARENTS SEA,1985,1985,NULL,ED50,73,51,15.18,N,20,55,0.8,E,73.8542,20.9169,8205107.16,683391.52,33,7320,3,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-1,982,7323/7-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-07-02,1986-07-06,30-G,553.0,426.0,BARENTS SEA,1986,1986,NULL,ED50,73,16,42.64,N,23,2,32.2,E,73.2785,23.0423,8135977.13,372976.43,35,7323,7,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-2,983,7323/7-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-06-28,1986-07-29,31-G,535.0,422.0,BARENTS SEA,1986,1986,D86-144 FP. 383.4,ED50,73,17,0.29,N,23,0,48.15,E,73.2834,23.0134,8136584.59,372086.47,35,7323,7,U,2,NULL,NULL,2012-07-25,2012-10-03,2013-05-08
7323/7-U-3,984,7323/7-U-3,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-06-28,1986-07-29,32-G,551.0,419.0,BARENTS SEA,1986,1986,D86-144 FP. 421.6,ED50,73,16,33.7,N,23,3,26.43,E,73.2760,23.0573,8135668.70,373441.02,35,7323,7,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-4,985,7323/7-U-4,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-06-28,1986-07-29,33-G,558.0,420.0,BARENTS SEA,1986,1986,D86-144 FP. 414.9,ED50,73,16,37.7,N,23,2,59.89,E,73.2771,23.0500,8135808.02,373212.87,35,7323,7,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-5,986,7323/7-U-5,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-06-28,1986-07-29,34-G,560.0,422.0,BARENTS SEA,1986,1986,D86-144 FP. 389.0,ED50,73,16,56.69,N,23,1,9.24,E,73.2824,23.0192,8136460.73,372266.77,35,7323,7,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-6,987,7323/7-U-6,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-06-28,1986-07-29,35-G,554.0,420.0,BARENTS SEA,1986,1986,D86-144 FP. 430.1,ED50,73,16,26.58,N,23,4,0.53,E,73.2741,23.0668,8135428.47,373730.18,35,7323,7,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-7,988,7323/7-U-7,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-06-28,1986-07-29,36-G,521.0,420.0,BARENTS SEA,1986,1986,D86-144 FP. 401.5,ED50,73,16,47.63,N,23,2,3.49,E,73.2799,23.0343,8136148.41,372731.06,35,7323,7,U,7,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-8,989,7323/7-U-8,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-06-28,1986-07-29,37-G,554.0,417.0,BARENTS SEA,1986,1986,D86-144 FP. 435.7,ED50,73,16,22.78,N,23,4,24.4,E,73.2730,23.0734,8135296.95,373935.04,35,7323,7,U,8,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-9,990,7323/7-U-9,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1986-06-28,1986-07-29,38-G,543.0,420.0,BARENTS SEA,1986,1986,D86-144 FP. 396.9,ED50,73,16,51.01,N,23,1,43.14,E,73.2808,23.0287,8136264.98,372556.84,35,7323,7,U,9,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-10,2093,7323/7-U-10,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1985-08-18,1985-08-25,30-G5,544.2,420.0,BARENTS SEA,1985,1985,NULL,ED50,73,16,51.54,N,23,1,25.83,E,73.2810,23.0238,8136291.62,372403.84,35,7323,7,U,10,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-11,2097,7323/7-U-11,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1984-08-20,1984-08-26,30-GB,519.0,418.0,BARENTS SEA,1984,1984,NULL,ED50,73,16,45.65,N,23,9,29.57,E,73.2793,23.1582,8135827.61,376698.67,35,7323,7,U,11,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-12,2100,7323/7-U-12,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1984-08-30,1984-08-31,30-G4,499.0,421.0,BARENTS SEA,1984,1984,NULL,ED50,73,19,5.58,N,23,16,21.46,E,73.3182,23.2726,8139923.93,380636.48,35,7323,7,U,12,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/7-U-14,6061,7323/7-U-14,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1984-08-15,1984-08-19,467-G,383.0,366.0,BARENTS SEA,1984,1984,NULL,ED50,73,15,41.22,N,23,16,7.01,E,73.2615,23.2686,8133610.18,380113.21,35,7323,7,U,14,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/11-U-1,2098,7323/11-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1984-08-28,1984-08-30,30-G3,406.0,380.0,BARENTS SEA,1984,1984,NULL,ED50,73,13,59.67,N,23,26,59.32,E,73.2332,23.4498,8130113.91,385741.91,35,7323,11,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/11-U-2,6062,7323/11-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1984-08-27,1984-08-28,468-G,0.0,380.0,BARENTS SEA,1984,1984,NULL,ED50,73,13,59.95,N,23,27,0.04,E,73.2333,23.4500,8130122.19,385748.86,35,7323,11,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7323/12-U-1,1163,7323/12-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-08-29,1987-09-05,111-G,532.0,402.0,BARENTS SEA,1987,1987,NULL,ED50,73,14,17.81,N,23,57,0.65,E,73.2383,23.9502,8129787.09,401860.55,35,7323,12,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7324/7-U-1,1162,7324/7-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1987-08-29,1987-09-05,110-G,526.0,402.0,BARENTS SEA,1987,1987,NULL,ED50,73,18,56.92,N,24,8,21.22,E,73.3158,24.1392,8138127.02,408353.02,35,7324,7,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7418/1-U-1,2185,7418/1-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1994-08-23,1994-08-28,313-G,311.0,182.0,UNOPENEDAREA,1994,1994,OD 745230-91 SP 3633,ED50,74,52,33.3,N,18,5,48.8,E,74.8759,18.0969,8312348.94,590159.90,33,7418,1,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7425/9-U-1,958,7425/9-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1985-08-14,1985-08-18,10-G,0.0,334.0,UNOPENEDAREA,1985,1985,NULL,ED50,74,29,25.3,N,25,46,19.26,E,74.4904,25.7720,8267355.72,463347.77,35,7425,9,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
7427/3-U-1,1661,7427/3-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,NULL,1990-07-27,1990-07-30,235-G,431.0,340.0,UNOPENEDAREA,1990,1990,D-10-82   SP 5349.5 / D-10-87  SP 2215,ED50,74,54,55.94,N,27,45,42.31,E,74.9155,27.7618,8314559.09,522128.97,35,7427,3,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
