logFileName,wlbWellboreName,logFileId,wlbNpdidWellbore
HQLD_X_2C1__67-1__2-7-23_S__SDT-NGT__COMPOSITED__1.LAS,2/7-23 S,14008,1547
HQLD_X_2C1__68-1__2-7-23_S__DLTE-SDT-SRT-SGT-AMS__COM__1.LAS,2/7-23 S,14017,1547
HQLD_X_2C1__69-1__2-7-23_S__LDT-CNT-NGT-AMS__COMPOSIT__1.LAS,2/7-23 S,14027,1547
HQLD_X_2C1__70-1__2-7-23_S__EPT-SGT-AMS__COMPOSITED__1.LAS,2/7-23 S,14037,1547
HQLD_X_2C1__71-1__2-7-23_S__CBL-VDL-SGT__COMPOSITED__1.LAS,2/7-23 S,14046,1547
HQLD_X_2C1__72-1__2-7-23_S__MWD-RGD-NGR__COMPOSITED__1.LAS,2/7-23 S,14055,1547
HQLD_X_2C1__73-1__2-7-23_S__RWD-DPR-NGR__COMPOSITED__1.LAS,2/7-23 S,14063,1547
HQLD_X_RAW_2C1__185-1__2-7-23_S__DITD-SDT-SRT-SGT-AMS-1__1.LAS,2/7-23 S,14962,1547
HQLD_X_RAW_2C1__186-1__2-7-23_S__DITE-SDT-SGT-AMS-3__1.LAS,2/7-23 S,14973,1547
HQLD_X_RAW_2C1__187-1__2-7-23_S__DITE-SDT-SGT-AMS-3_D__1.LAS,2/7-23 S,14982,1547
HQLD_X_RAW_2C1__188-1__2-7-23_S__DSST-SGT-AMS-2_1__1.LAS,2/7-23 S,14993,1547
HQLD_X_RAW_2C1__189-1__2-7-23_S__DSST-SGT-AMS-2_2__1.LAS,2/7-23 S,15003,1547
HQLD_X_RAW_2C1__190-1__2-7-23_S__DSST-SGT-AMS-2_3__1.LAS,2/7-23 S,15015,1547
HQLD_X_RAW_2C1__191-1__2-7-23_S__SDT-NGT-2__1.LAS,2/7-23 S,15025,1547
HQLD_X_RAW_2C1__192-1__2-7-23_S__DLTE-SDT-SRT-SGT-AMS-2__1.LAS,2/7-23 S,15035,1547
HQLD_X_RAW_2C1__193-1__2-7-23_S__DLTE-SDT-SRT-SGT-AMS-2_D__1.LAS,2/7-23 S,15046,1547
HQLD_X_RAW_2C1__194-1__2-7-23_S__LDT-SGT-AMS-1__1.LAS,2/7-23 S,15057,1547
HQLD_X_RAW_2C1__195-1__2-7-23_S__LDT-CNT-NGT-AMS-2__1.LAS,2/7-23 S,15066,1547
HQLD_X_RAW_2C1__196-1__2-7-23_S__LDT-CNT-NGT-AMS-3__1.LAS,2/7-23 S,15076,1547
HQLD_X_RAW_2C1__197-1__2-7-23_S__EPT-SGT-AMS-3__1.LAS,2/7-23 S,15087,1547
HQLD_X_RAW_2C1__198-1__2-7-23_S__CBL-VDL-SGT-1__1.LAS,2/7-23 S,15097,1547
HQLD_X_RAW_2C1__199-1__2-7-23_S__MWD-RGD-NGR-1-2__1.LAS,2/7-23 S,15108,1547
HQLD_X_RAW_2C1__200-1__2-7-23_S__RWD-DPR-NGR-3__1.LAS,2/7-23 S,15121,1547
HQLD_HYB_UN_2C1__31-1__6507-3-1__COMPOSITE__1.LAS,6507/3-1,13469,1533
HQLD_X_2C1__75-1__6507-3-1__DITD-SLT-SGT__COMPOSITED__1.LAS,6507/3-1,14082,1533
HQLD_X_2C1__76-1__6507-3-1__SLT-VDL-SGT__COMPOSITED__1.LAS,6507/3-1,14092,1533
HQLD_X_2C1__77-1__6507-3-1__LDT-CNT-SGT__COMPOSITED__1.LAS,6507/3-1,14101,1533
HQLD_X_2C1__78-1__6507-3-1__MWD-RSN-NGS__COMPOSITED__1.LAS,6507/3-1,14109,1533
HQLD_X_RAW_2C1__202-1__6507-3-1__DITD-SLT-SGT-1__1.LAS,6507/3-1,15141,1533
HQLD_X_RAW_2C1__203-1__6507-3-1__DITD-SLT-SGT-1_R1__1.LAS,6507/3-1,15151,1533
HQLD_X_RAW_2C1__204-1__6507-3-1__DITD-SLT-SGT-1_R2__1.LAS,6507/3-1,15162,1533
HQLD_X_RAW_2C1__205-1__6507-3-1__DITD-SLT-SGT-2__1.LAS,6507/3-1,15172,1533
HQLD_X_RAW_2C1__206-1__6507-3-1__DITD-SLT-SGT-2_R__1.LAS,6507/3-1,15183,1533
HQLD_X_RAW_2C1__207-1__6507-3-1__DITD-SLT-SGT-3__1.LAS,6507/3-1,15193,1533
HQLD_X_RAW_2C1__208-1__6507-3-1__DITD-SLT-SGT-3_R__1.LAS,6507/3-1,15203,1533
HQLD_X_RAW_2C1__209-1__6507-3-1__DITD-SGT-3A__1.LAS,6507/3-1,15214,1533
HQLD_X_RAW_2C1__210-1__6507-3-1__DITD-SGT-3A_R__1.LAS,6507/3-1,15225,1533
HQLD_X_RAW_2C1__211-1__6507-3-1__DITD-SLT-SGT-3B__1.LAS,6507/3-1,15235,1533
HQLD_X_RAW_2C1__212-1__6507-3-1__DITD-SLT-SGT-3D__1.LAS,6507/3-1,15246,1533
HQLD_X_RAW_2C1__213-1__6507-3-1__DITD-SLT-SGT-4__1.LAS,6507/3-1,15256,1533
HQLD_X_RAW_2C1__214-1__6507-3-1__DITD-SLT-SGT-5__1.LAS,6507/3-1,15266,1533
HQLD_X_RAW_2C1__215-1__6507-3-1__DITD-SDT-SGT-5A__1.LAS,6507/3-1,15277,1533
HQLD_X_RAW_2C1__216-1__6507-3-1__DITD-SDT-SGT-5A_R__1.LAS,6507/3-1,15288,1533
HQLD_X_RAW_2C1__217-1__6507-3-1__SLT-VDL-SGT-1__1.LAS,6507/3-1,15298,1533
HQLD_X_RAW_2C1__218-1__6507-3-1__DLTE-SRT-SGT-3__1.LAS,6507/3-1,15308,1533
HQLD_X_RAW_2C1__219-1__6507-3-1__LDT-SGT-1__1.LAS,6507/3-1,15318,1533
HQLD_X_RAW_2C1__220-1__6507-3-1__LDT-SGT-1_R__1.LAS,6507/3-1,15330,1533
HQLD_X_RAW_2C1__221-1__6507-3-1__LDT-CNT-NGT-2__1.LAS,6507/3-1,15340,1533
HQLD_X_RAW_2C1__222-1__6507-3-1__LDT-CNT-NGT-2_R__1.LAS,6507/3-1,15350,1533
HQLD_X_RAW_2C1__223-1__6507-3-1__LDT-CNT-SGT-3__1.LAS,6507/3-1,15361,1533
HQLD_X_RAW_2C1__224-1__6507-3-1__LDT-CNT-SGT-4-5__1.LAS,6507/3-1,15372,1533
HQLD_X_RAW_2C1__225-1__6507-3-1__LDT-CNT-SGT-4-5_R__1.LAS,6507/3-1,15382,1533
HQLD_X_RAW_2C1__226-1__6507-3-1__MWD-RSN-NGS-1-3__1.LAS,6507/3-1,15393,1533
HQLD_X_RAW_2C1__227-1__6507-3-1__MWD-RSN-NGS-3__1.LAS,6507/3-1,15404,1533
STH_09__7932-1__6507-3-1__VELOCITY_TZV_DEPTH_COMP__1.LAS,6507/3-1,20735,1533
HQLD_HYB_UN_2C1__33-1__7120-10-2__COMPOSITE__1.LAS,7120/10-2,13470,1561
HQLD_X_2C1__80-1__7120-10-2__DIL-LSS-GR__COMPOSITED__1.LAS,7120/10-2,14111,1561
HQLD_X_2C1__81-1__7120-10-2__IES-GR__COMPOSITED__1.LAS,7120/10-2,14112,1561
HQLD_X_2C1__82-1__7120-10-2__LDT-CNL-GR__COMPOSITED__1.LAS,7120/10-2,14113,1561
HQLD_X_2C1__83-1__7120-10-2__MWD-RES-GR__COMPOSITED__1.LAS,7120/10-2,14114,1561
HQLD_X_RAW_2C1__229-1__7120-10-2__DIL-LSS-GR-1__1.LAS,7120/10-2,15424,1561
HQLD_X_RAW_2C1__230-1__7120-10-2__DIL-LSS-GR-1_R__1.LAS,7120/10-2,15430,1561
HQLD_X_RAW_2C1__231-1__7120-10-2__DIL-LSS-GR-2__1.LAS,7120/10-2,15431,1561
HQLD_X_RAW_2C1__232-1__7120-10-2__DIL-LSS-GR-2_D__1.LAS,7120/10-2,15432,1561
HQLD_X_RAW_2C1__233-1__7120-10-2__DIL-LSS-GR-3__1.LAS,7120/10-2,15433,1561
HQLD_X_RAW_2C1__234-1__7120-10-2__DIL-LSS-GR-3_D__1.LAS,7120/10-2,15434,1561
HQLD_X_RAW_2C1__235-1__7120-10-2__IES-GR-4__1.LAS,7120/10-2,15435,1561
HQLD_X_RAW_2C1__236-1__7120-10-2__IES-GR-4_R__1.LAS,7120/10-2,15436,1561
HQLD_X_RAW_2C1__237-1__7120-10-2__LDT-CNL-GR-2__1.LAS,7120/10-2,15437,1561
HQLD_X_RAW_2C1__238-1__7120-10-2__LDT-CNL-GR-3__1.LAS,7120/10-2,15438,1561
HQLD_X_RAW_2C1__239-1__7120-10-2__LDT-CNL-GR-3_D__1.LAS,7120/10-2,15439,1561
HQLD_X_RAW_2C1__240-1__7120-10-2__FDC-CNL-GR-4__1.LAS,7120/10-2,15440,1561
HQLD_X_RAW_2C1__241-1__7120-10-2__FDC-CNL-GR-4_R1__1.LAS,7120/10-2,15441,1561
HQLD_X_RAW_2C1__242-1__7120-10-2__FDC-CNL-GR-4_R2__1.LAS,7120/10-2,15442,1561
HQLD_X_RAW_2C1__243-1__7120-10-2__MWD-RES-GR-1-4__1.LAS,7120/10-2,15443,1561
HQLD_HYB_UN_2C1__35-1__16-4-2__COMPOSITE__1.LAS,16/4-2,13471,1560
HQLD_X_2C1__85-1__16-4-2__DITD-SDT-NGT-AMS__COMPOSI__1.LAS,16/4-2,14115,1560
HQLD_X_2C1__86-1__16-4-2__LDT-CNT-NGT__COMPOSITED__1.LAS,16/4-2,14116,1560
HQLD_X_2C1__87-1__16-4-2__LWD-CDR-NGS__COMPOSITED__1.LAS,16/4-2,14117,1560
HQLD_X_2C1__88-1__16-4-2__MWD-RSN-NGS__COMPOSITED__1.LAS,16/4-2,14118,1560
HQLD_X_RAW_2C1__245-1__16-4-2__DITD-SDT-SGT-AMS-1__1.LAS,16/4-2,15444,1560
HQLD_X_RAW_2C1__246-1__16-4-2__DITD-SDT-SGT-AMS-1_R__1.LAS,16/4-2,15445,1560
HQLD_X_RAW_2C1__247-1__16-4-2__DITD-SDT-NGT-AMS-2__1.LAS,16/4-2,15446,1560
HQLD_X_RAW_2C1__248-1__16-4-2__DITD-SDT-NGT-AMS-2_R__1.LAS,16/4-2,15447,1560
HQLD_X_RAW_2C1__249-1__16-4-2__LDT-SGT-1__1.LAS,16/4-2,15448,1560
HQLD_X_RAW_2C1__250-1__16-4-2__LDT-SGT-1_R__1.LAS,16/4-2,15450,1560
HQLD_X_RAW_2C1__251-1__16-4-2__LDT-CNT-NGT-2__1.LAS,16/4-2,15451,1560
HQLD_X_RAW_2C1__252-1__16-4-2__LDT-CNT-NGT-2_R__1.LAS,16/4-2,15452,1560
HQLD_X_RAW_2C1__253-1__16-4-2__LWD-CDR-NGS-1__1.LAS,16/4-2,15453,1560
HQLD_X_RAW_2C1__254-1__16-4-2__MWD-RSN-NGS-1__1.LAS,16/4-2,15454,1560
HQLD_X_RAW_2C1__255-1__16-4-2__MWD-RSN-NGS-2__1.LAS,16/4-2,15455,1560
HQLD_HYB_UN_2C1__37-1__30-9-10__COMPOSITE__1.LAS,30/9-10,13472,1514
HQLD_X_2C1__90-1__30-9-10__DITD-SDT-SGT__COMPOSITED__1.LAS,30/9-10,14120,1514
HQLD_X_2C1__91-1__30-9-10__DLTE-SRT-NGT__COMPOSITED__1.LAS,30/9-10,14121,1514
HQLD_X_2C1__92-1__30-9-10__LDT-CNT-NGT__COMPOSITED__1.LAS,30/9-10,14122,1514
HQLD_X_2C1__93-1__30-9-10__MWD-CDR-NGS__COMPOSITED__1.LAS,30/9-10,14123,1514
HQLD_X_2C1__94-1__30-9-10__MWD-RSN-NGS__COMPOSITED__1.LAS,30/9-10,14124,1514
HQLD_X_RAW_2C1__257-1__30-9-10__DITD-SDT-SGT-1__1.LAS,30/9-10,15456,1514
HQLD_X_RAW_2C1__258-1__30-9-10__DITD-SDT-SGT-2__1.LAS,30/9-10,15457,1514
HQLD_X_RAW_2C1__259-1__30-9-10__DITD-SDT-SGT-2_R__1.LAS,30/9-10,15458,1514
HQLD_X_RAW_2C1__260-1__30-9-10__DLTE-SRT-NGT-2__1.LAS,30/9-10,15460,1514
HQLD_X_RAW_2C1__261-1__30-9-10__DLTE-SRT-NGT-2_R__1.LAS,30/9-10,15461,1514
HQLD_X_RAW_2C1__262-1__30-9-10__LDT-CNT-SGT-1__1.LAS,30/9-10,15462,1514
HQLD_X_RAW_2C1__263-1__30-9-10__LDT-CNT-NGT-2_1__1.LAS,30/9-10,15463,1514
HQLD_X_RAW_2C1__264-1__30-9-10__LDT-CNT-NGT-2_1_R2__1.LAS,30/9-10,15464,1514
HQLD_X_RAW_2C1__265-1__30-9-10__LDT-CNT-NGT-2_2__1.LAS,30/9-10,15465,1514
HQLD_X_RAW_2C1__266-1__30-9-10__LDT-CNT-NGT-2_2_R__1.LAS,30/9-10,15466,1514
HQLD_X_RAW_2C1__267-1__30-9-10__NGT-2_1_R1__1.LAS,30/9-10,15467,1514
HQLD_X_RAW_2C1__268-1__30-9-10__MWD-CDR-NGS-1__1.LAS,30/9-10,15468,1514
HQLD_X_RAW_2C1__269-1__30-9-10__MWD-RSN-NGS-1-2__1.LAS,30/9-10,15469,1514
HQLD_HYB_UN_2C1__39-1__35-11-4__COMPOSITE__1.LAS,35/11-4,13473,1523
HQLD_X_2C1__100-1__35-11-4__MWD-RES-GR__COMPOSITED__1.LAS,35/11-4,13508,1523
HQLD_X_2C1__96-1__35-11-4__DIFL-AC-GR__COMPOSITED__1.LAS,35/11-4,14125,1523
HQLD_X_2C1__97-1__35-11-4__DLL-MLL-GR__COMPOSITED__1.LAS,35/11-4,14126,1523
HQLD_X_2C1__98-1__35-11-4__ZDL-CNL-SL__COMPOSITED__1.LAS,35/11-4,14127,1523
HQLD_X_2C1__99-1__35-11-4__ACBL-VDL-GR__COMPOSITED__1.LAS,35/11-4,14128,1523
HQLD_X_RAW_2C1__1306-1__35-11-4__DIFL-AC-GR-1__1.LAS,35/11-4,14448,1523
HQLD_X_RAW_2C1__1307-1__35-11-4__DIFL-AC-GR-1_R__1.LAS,35/11-4,14449,1523
HQLD_X_RAW_2C1__1308-1__35-11-4__DIFL-AC-GR-2__1.LAS,35/11-4,14450,1523
HQLD_X_RAW_2C1__1309-1__35-11-4__DIFL-AC-GR-2_R__1.LAS,35/11-4,14451,1523
HQLD_X_RAW_2C1__1310-1__35-11-4__DLL-MLL-GR-2__1.LAS,35/11-4,14453,1523
HQLD_X_RAW_2C1__1311-1__35-11-4__ZDL-GR-1__1.LAS,35/11-4,14454,1523
HQLD_X_RAW_2C1__1312-1__35-11-4__ZDL-GR-1_R__1.LAS,35/11-4,14455,1523
HQLD_X_RAW_2C1__1313-1__35-11-4__ZDL-CNL-SL-2__1.LAS,35/11-4,14456,1523
HQLD_X_RAW_2C1__1314-1__35-11-4__ZDL-CNL-SL-2_R__1.LAS,35/11-4,14457,1523
HQLD_X_RAW_2C1__1315-1__35-11-4__ACBL-VDL-GR-1__1.LAS,35/11-4,14458,1523
HQLD_X_RAW_2C1__1316-1__35-11-4__MWD-RES-GR-1__1.LAS,35/11-4,14459,1523
HQLD_X_RAW_2C1__1317-1__35-11-4__MWD-RES-GR-2__1.LAS,35/11-4,14460,1523
HQLD_HYB_UN_2C1__4-1__7-7-1__COMPOSITE__1.LAS,7/7-1,13474,1492
HQLD_X_2C1__6-1__7-7-1__DIFL-AC-GR__COMPOSITED__1.LAS,7/7-1,13953,1492
HQLD_X_2C1__7-1__7-7-1__MLL-SL__COMPOSITED__1.LAS,7/7-1,14036,1492
HQLD_X_2C1__8-1__7-7-1__CDL-CNL-GR__COMPOSITED__1.LAS,7/7-1,14110,1492
HQLD_X_2C1__9-1__7-7-1__MWD-RES-GR__COMPOSITED__1.LAS,7/7-1,14119,1492
HQLD_X_RAW_2C1__10-1__7-7-1__DIFL-AC-GR-1_R__1.LAS,7/7-1,14129,1492
HQLD_X_RAW_2C1__11-1__7-7-1__DIFL-AC-GR-2__1.LAS,7/7-1,14231,1492
HQLD_X_RAW_2C1__12-1__7-7-1__DIFL-AC-GR-2_R__1.LAS,7/7-1,14337,1492
HQLD_X_RAW_2C1__13-1__7-7-1__DIFL-AC-GR-3__1.LAS,7/7-1,14441,1492
HQLD_X_RAW_2C1__14-1__7-7-1__DIFL-AC-GR-3_R__1.LAS,7/7-1,14543,1492
HQLD_X_RAW_2C1__15-1__7-7-1__MLL-SL-3__1.LAS,7/7-1,14648,1492
HQLD_X_RAW_2C1__16-1__7-7-1__MLL-SL-3_R__1.LAS,7/7-1,14736,1492
HQLD_X_RAW_2C1__17-1__7-7-1__CDL-GR-1__1.LAS,7/7-1,14841,1492
HQLD_X_RAW_2C1__18-1__7-7-1__CDL-GR-1_R__1.LAS,7/7-1,14926,1492
HQLD_X_RAW_2C1__19-1__7-7-1__CDL-CNL-GR-2__1.LAS,7/7-1,15014,1492
HQLD_X_RAW_2C1__20-1__7-7-1__CDL-CNL-GR-2_R__1.LAS,7/7-1,15120,1492
HQLD_X_RAW_2C1__21-1__7-7-1__CDL-CNL-GR-3__1.LAS,7/7-1,15224,1492
HQLD_X_RAW_2C1__22-1__7-7-1__CDL-CNL-GR-3_R__1.LAS,7/7-1,15329,1492
HQLD_X_RAW_2C1__23-1__7-7-1__MWD-RES-GR-1-3__1.LAS,7/7-1,15429,1492
HQLD_X_RAW_2C1__9-1__7-7-1__DIFL-AC-GR-1__1.LAS,7/7-1,16093,1492
HQLD_HYB_UN_2C1__41-1__31-5-4_S__COMPOSITE__1.LAS,31/5-4 S,13475,1669
HQLD_X_2C1__102-1__31-5-4_S__DLT-SRT-SDT-SGT__COMPOSIT__1.LAS,31/5-4 S,13509,1669
HQLD_X_2C1__103-1__31-5-4_S__LDT-CNT-SGT__COMPOSITED__1.LAS,31/5-4 S,13510,1669
HQLD_X_2C1__104-1__31-5-4_S__LWD-CDR-CDN-GR__COMPOSITE__1.LAS,31/5-4 S,13511,1669
HQLD_X_RAW_2C1__1319-1__31-5-4_S__DLT-SRT-SDT-SGT-1_1__1.LAS,31/5-4 S,14461,1669
HQLD_X_RAW_2C1__1320-1__31-5-4_S__DLT-SRT-SDT-SGT-1_2__1.LAS,31/5-4 S,14463,1669
HQLD_X_RAW_2C1__1321-1__31-5-4_S__DLT-SRT-SDT-SGT-1_2_R__1.LAS,31/5-4 S,14464,1669
HQLD_X_RAW_2C1__1322-1__31-5-4_S__LDT-CNT-SGT-1__1.LAS,31/5-4 S,14465,1669
HQLD_X_RAW_2C1__1323-1__31-5-4_S__LDT-CNT-SGT-1_R__1.LAS,31/5-4 S,14466,1669
HQLD_X_RAW_2C1__1324-1__31-5-4_S__AMS-1B__1.LAS,31/5-4 S,14467,1669
HQLD_X_RAW_2C1__1325-1__31-5-4_S__LWD-CDR-CDN-GR-1_1__1.LAS,31/5-4 S,14468,1669
HQLD_X_RAW_2C1__1326-1__31-5-4_S__LWD-CDR-CDN-GR-1_2__1.LAS,31/5-4 S,14469,1669
HQLD_HYB_UN_2C1__43-1__25-11-14_S__COMPOSITE__1.LAS,25/11-14 S,13476,1672
HQLD_X_2C1__106-1__25-11-14_S__C-SDT-VDL-SGT__COMPOSITED__1.LAS,25/11-14 S,13512,1672
HQLD_X_2C1__107-1__25-11-14_S__C-CNT-NGT__COMPOSITED__1.LAS,25/11-14 S,13513,1672
HQLD_X_2C1__108-1__25-11-14_S__MWD-RSN-GR__COMPOSITED__1.LAS,25/11-14 S,13514,1672
HQLD_X_RAW_2C1__1328-1__25-11-14_S__C-SDT-VDL-SGT-1__1.LAS,25/11-14 S,14470,1672
HQLD_X_RAW_2C1__1329-1__25-11-14_S__C-SDT-VDL-SGT-1_R__1.LAS,25/11-14 S,14471,1672
HQLD_X_RAW_2C1__1330-1__25-11-14_S__C-SDT-VDL-NGT-2__1.LAS,25/11-14 S,14472,1672
HQLD_X_RAW_2C1__1331-1__25-11-14_S__C-CNT-NGT-2__1.LAS,25/11-14 S,14473,1672
HQLD_X_RAW_2C1__1332-1__25-11-14_S__C-CNT-NGT-2_R__1.LAS,25/11-14 S,14474,1672
HQLD_X_RAW_2C1__1333-1__25-11-14_S__MWD-RSN-GR-1__1.LAS,25/11-14 S,14475,1672
HQLD_X_RAW_2C1__1334-1__25-11-14_S__MWD-RSN-GR-2__1.LAS,25/11-14 S,14476,1672
HQLD_HYB_UN_2C1__45-1__6406-11-1_S__COMPOSITE__1.LAS,6406/11-1 S,13477,1539
HQLD_X_2C1__110-1__6406-11-1_S__DIFL-LSAC-GR__COMPOSITED__1.LAS,6406/11-1 S,13516,1539
HQLD_X_2C1__111-1__6406-11-1_S__DLL-MLL-GR__COMPOSITED__1.LAS,6406/11-1 S,13517,1539
HQLD_X_2C1__112-1__6406-11-1_S__CDL-CNL-GR__COMPOSITED__1.LAS,6406/11-1 S,13518,1539
HQLD_X_2C1__113-1__6406-11-1_S__RWD-DPR-NGR__COMPOSITED__1.LAS,6406/11-1 S,13519,1539
HQLD_X_RAW_2C1__271-1__6406-11-1_S__DIFL-LSAC-GR-1__1.LAS,6406/11-1 S,15471,1539
HQLD_X_RAW_2C1__272-1__6406-11-1_S__DIFL-LSAC-GR-1_R__1.LAS,6406/11-1 S,15472,1539
HQLD_X_RAW_2C1__273-1__6406-11-1_S__DIFL-AC-GR-2__1.LAS,6406/11-1 S,15473,1539
HQLD_X_RAW_2C1__274-1__6406-11-1_S__DIFL-AC-GR-2_R__1.LAS,6406/11-1 S,15474,1539
HQLD_X_RAW_2C1__275-1__6406-11-1_S__DIFL-AC-GR-3__1.LAS,6406/11-1 S,15475,1539
HQLD_X_RAW_2C1__276-1__6406-11-1_S__DIFL-AC-GR-3_R__1.LAS,6406/11-1 S,15476,1539
HQLD_X_RAW_2C1__277-1__6406-11-1_S__DIFL-LSAC-GR-4__1.LAS,6406/11-1 S,15477,1539
HQLD_X_RAW_2C1__278-1__6406-11-1_S__DIFL-LSAC-GR-4_R__1.LAS,6406/11-1 S,15478,1539
HQLD_X_RAW_2C1__279-1__6406-11-1_S__DLL-MLL-GR-4__1.LAS,6406/11-1 S,15479,1539
HQLD_X_RAW_2C1__280-1__6406-11-1_S__DLL-MLL-GR-4_R1__1.LAS,6406/11-1 S,15481,1539
HQLD_X_RAW_2C1__281-1__6406-11-1_S__DLL-MLL-GR-4_R2__1.LAS,6406/11-1 S,15482,1539
HQLD_X_RAW_2C1__282-1__6406-11-1_S__CDL-GR-1__1.LAS,6406/11-1 S,15483,1539
HQLD_X_RAW_2C1__283-1__6406-11-1_S__CDL-GR-1_R__1.LAS,6406/11-1 S,15484,1539
HQLD_X_RAW_2C1__284-1__6406-11-1_S__CDL-GR-2__1.LAS,6406/11-1 S,15485,1539
HQLD_X_RAW_2C1__285-1__6406-11-1_S__CDL-GR-2_R__1.LAS,6406/11-1 S,15486,1539
HQLD_X_RAW_2C1__286-1__6406-11-1_S__CDL-GR-3__1.LAS,6406/11-1 S,15487,1539
HQLD_X_RAW_2C1__287-1__6406-11-1_S__CDL-GR-3_R__1.LAS,6406/11-1 S,15488,1539
HQLD_X_RAW_2C1__288-1__6406-11-1_S__CDL-CNL-GR-4__1.LAS,6406/11-1 S,15489,1539
HQLD_X_RAW_2C1__289-1__6406-11-1_S__CDL-CNL-GR-4_D__1.LAS,6406/11-1 S,15490,1539
HQLD_X_RAW_2C1__290-1__6406-11-1_S__CDL-CNL-GR-4_R__1.LAS,6406/11-1 S,15492,1539
HQLD_X_RAW_2C1__291-1__6406-11-1_S__CDL-CNL-GR-4A__1.LAS,6406/11-1 S,15493,1539
HQLD_X_RAW_2C1__292-1__6406-11-1_S__RWD-DPR-NGR-1__1.LAS,6406/11-1 S,15494,1539
HQLD_X_RAW_2C1__293-1__6406-11-1_S__RWD-DPR-NGR-2__1.LAS,6406/11-1 S,15495,1539
HQLD_X_RAW_2C1__294-1__6406-11-1_S__RWD-DPR-NGR-3__1.LAS,6406/11-1 S,15496,1539
HQLD_X_RAW_2C1__295-1__6406-11-1_S__RWD-DPR-NGR-4__1.LAS,6406/11-1 S,15497,1539
HQLD_HYB_UN_2C1__47-1__6407-6-4__COMPOSITE__1.LAS,6407/6-4,13478,1604
HQLD_X_2C1__115-1__6407-6-4__DITD-SDT-SGT-AMS__COMPOSI__1.LAS,6407/6-4,13520,1604
HQLD_X_2C1__116-1__6407-6-4__LDT-CNT-SGT__COMPOSITED__1.LAS,6407/6-4,13521,1604
HQLD_X_2C1__117-1__6407-6-4__LWD-CDR__COMPOSITED__1.LAS,6407/6-4,13522,1604
HQLD_X_2C1__118-1__6407-6-4__CP-LWD-CDR-CDN-NGS__COMPO__1.LAS,6407/6-4,13523,1604
HQLD_X_2C1__119-1__6407-6-4__MWD-RSN-NGS__COMPOSITED__1.LAS,6407/6-4,13524,1604
HQLD_X_RAW_2C1__297-1__6407-6-4__DITD-SDT-SGT-AMS-1__1.LAS,6407/6-4,15498,1604
HQLD_X_RAW_2C1__298-1__6407-6-4__DITD-SDT-SGT-AMS-1_R1__1.LAS,6407/6-4,15499,1604
HQLD_X_RAW_2C1__299-1__6407-6-4__DITD-SDT-SGT-AMS-1_R2__1.LAS,6407/6-4,15500,1604
HQLD_X_RAW_2C1__300-1__6407-6-4__DITD-SDT-SGT-AMS-2__1.LAS,6407/6-4,15502,1604
HQLD_X_RAW_2C1__301-1__6407-6-4__DITD-SDT-SGT-AMS-2_R__1.LAS,6407/6-4,15503,1604
HQLD_X_RAW_2C1__302-1__6407-6-4__LDT-SGT-1__1.LAS,6407/6-4,15504,1604
HQLD_X_RAW_2C1__303-1__6407-6-4__LDT-SGT-1_R__1.LAS,6407/6-4,15505,1604
HQLD_X_RAW_2C1__304-1__6407-6-4__LDT-CNT-SGT-2__1.LAS,6407/6-4,15506,1604
HQLD_X_RAW_2C1__305-1__6407-6-4__LDT-CNT-SGT-2_R__1.LAS,6407/6-4,15507,1604
HQLD_X_RAW_2C1__306-1__6407-6-4__LWD-CDR-1A__1.LAS,6407/6-4,15508,1604
HQLD_X_RAW_2C1__307-1__6407-6-4__CP-LWD-CDR-CDN-NGS-1__1.LAS,6407/6-4,15509,1604
HQLD_X_RAW_2C1__308-1__6407-6-4__MWD-RSN-NGS-1-2__1.LAS,6407/6-4,15510,1604
HQLD_HYB_UN_2C1__49-1__2-7-24__COMPOSITE__1.LAS,2/7-24,13479,1613
HQLD_HYB_UN_2C1__50-1__2-7-24__COMPOSITE__2.LAS,2/7-24,13480,1613
HQLD_X_2C1__121-1__2-7-24__DITD-SLT-SRT-SGT-AMS__COM__1.LAS,2/7-24,13526,1613
HQLD_X_2C1__122-1__2-7-24__DLTE-SDT-SRT-SGT-AMS__COM__1.LAS,2/7-24,13527,1613
HQLD_X_2C1__123-1__2-7-24__LDT-CNT-NGT-AMS__COMPOSIT__1.LAS,2/7-24,13528,1613
HQLD_X_2C1__124-1__2-7-24__NGT-AMS__COMPOSITED__1.LAS,2/7-24,13529,1613
HQLD_X_2C1__125-1__2-7-24__RWD-DPR-NGR__COMPOSITED__1.LAS,2/7-24,13530,1613
HQLD_X_2C1__126-1__2-7-24__MWD-RSN-NGR__COMPOSITED__1.LAS,2/7-24,13531,1613
HQLD_X_RAW_2C1__310-1__2-7-24__DITD-SLT-SRT-SGT-AMS-1__1.LAS,2/7-24,15512,1613
HQLD_X_RAW_2C1__311-1__2-7-24__DITD-SLT-SRT-SGT-AMS-1_R__1.LAS,2/7-24,15513,1613
HQLD_X_RAW_2C1__312-1__2-7-24__DITE-SLT-SGT-AMS-2__1.LAS,2/7-24,15514,1613
HQLD_X_RAW_2C1__313-1__2-7-24__DITE-SLT-SGT-AMS-2_R__1.LAS,2/7-24,15515,1613
HQLD_X_RAW_2C1__314-1__2-7-24__DITE-SLT-SRT-SGT-AMS-3__1.LAS,2/7-24,15516,1613
