wlbNpdidWellbore,wlbWellName,wlbWellboreName,wlbField,wlbProductionLicence,wlbWellType,wlbDrillingOperator,wlbMultilateral,wlbDrillingFacility,wlbProductionFacility,wlbEntryDate,wlbCompletionDate,wlbContent,wlbStatus,wlbSymbol,wlbPurpose,wlbWaterDepth,wlbFactPageUrl,wlbFactMapUrl,wlbDiscoveryWellbore,wlbPointGeometryWKT
6229,"30/4-D-1","30/4-D-1 AH","MARTIN LINGE","043","DEVELOPMENT","Total E&P Norge AS","NO","WEST PHOENIX","30/4-D-1 AH",2010-02-22,2010-03-28,"GAS/CONDENSATE","SUSP.AT TD",170,"PRODUCTION",120.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6229","http://www.npd.no/FactMapSearch?NPDID_wellbore=6229","NO","POINT(2.044628 60.506444)"
315,"15/5-1","15/5-1",NULL,"048","EXPLORATION","Norsk Hydro Produksjon AS","NO","TREASURE SEEKER",NULL,1977-11-26,1978-04-07,"GAS/CONDENSATE","P&A",17,"WILDCAT",119.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=315","http://www.npd.no/FactMapSearch?NPDID_wellbore=315","YES","POINT(1.652319 58.584547)"
7167,"6407/7-A-20","6407/7-A-20 H","NJORD","107 ","DEVELOPMENT","Statoil Petroleum AS","NO","NJORD A","NJORD A",9999-12-31,9999-12-31,NULL,NULL,0,"PRODUCTION",330.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7167","http://www.npd.no/FactMapSearch?NPDID_wellbore=7167","NO","POINT(7.201506 64.271356)"
6232,"16/1-13","16/1-13","EDVARD GRIEG","338","EXPLORATION","Lundin Norway AS","NO","TRANSOCEAN WINNER",NULL,2009-11-30,2010-01-21,"OIL","P&A",5,"APPRAISAL",109.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6232","http://www.npd.no/FactMapSearch?NPDID_wellbore=6232","NO","POINT(2.254944 58.854831)"
7127,"25/11-A-21","25/11-A-21 AH","BALDER","001 ","DEVELOPMENT","ExxonMobil Exploration & Production Norway AS","NO","WEST ALPHA","BALDER FPU",2013-04-23,9999-12-31,NULL,NULL,0,"PRODUCTION",126.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7127","http://www.npd.no/FactMapSearch?NPDID_wellbore=7127","NO","POINT(2.358172 59.191558)"
6234,"34/8-A-8","34/8-A-8 BH","VISUND","120","DEVELOPMENT","Statoil Petroleum AS","NO","VISUND","VISUND",2010-03-31,2010-05-10,"OIL","SUSP.AT TD",50,"PRODUCTION",335.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6234","http://www.npd.no/FactMapSearch?NPDID_wellbore=6234","NO","POINT(2.458986 61.370369)"
6235,"6608/10-13","6608/10-13",NULL,"437","EXPLORATION","StatoilHydro Petroleum AS","NO","OCEAN VANGUARD",NULL,2009-10-17,2009-11-07,"DRY","P&A",1,"WILDCAT",384.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6235","http://www.npd.no/FactMapSearch?NPDID_wellbore=6235","NO","POINT(8.302833 66.007056)"
6236,"15/12-A-10","15/12-A-10 A","VARG","038","DEVELOPMENT","Talisman Energy Norge AS","NO","MÆRSK GUARDIAN","VARG A",2009-10-19,2009-11-09,"OIL","PRODUCING",50,"PRODUCTION",84.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6236","http://www.npd.no/FactMapSearch?NPDID_wellbore=6236","NO","POINT(1.890458 58.077892)"
6237,"2/4-VA-7","2/4-VA-7 H","EKOFISK","018","DEVELOPMENT","ConocoPhillips Skandinavia AS","NO","MÆRSK INNOVATOR","EKOFISK VA",2010-03-05,2010-04-19,"WATER","SUSP.AT TD",173,"INJECTION",78.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6237","http://www.npd.no/FactMapSearch?NPDID_wellbore=6237","NO","POINT(3.211956 56.536814)"
6238,"6506/11-B-3","6506/11-B-3 H","MORVIN","134 B","DEVELOPMENT","Statoil Petroleum AS","NO","TRANSOCEAN LEADER","MOR-B",2009-10-22,2010-05-31,"GAS/CONDENSATE","PRODUCING",170,"PRODUCTION",338.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6238","http://www.npd.no/FactMapSearch?NPDID_wellbore=6238","NO","POINT(6.497206 65.163189)"
6239,"24/9-9","24/9-9 A","BØYLA","340","EXPLORATION","Marathon Petroleum Norge AS","NO","SONGA DEE",NULL,2009-10-07,2009-10-15,"OIL","P&A",5,"APPRAISAL",120.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6239","http://www.npd.no/FactMapSearch?NPDID_wellbore=6239","NO","POINT(1.838131 59.327914)"
1608,"2/11-A-3","2/11-A-3","HOD","033","DEVELOPMENT","Amoco Norway Oil Company","NO","KOLSKAYA","HOD",1991-04-12,1991-05-14,"OIL","PLUGGED",99,"OBSERVATION",72.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1608","http://www.npd.no/FactMapSearch?NPDID_wellbore=1608","NO","POINT(3.460089 56.176669)"
6241,"24/9-P-3","24/9-P-3 AH","VOLUND","150","DEVELOPMENT","Marathon Petroleum Norge AS","NO","SONGA DEE","VOLUND",2009-12-06,2010-05-22,"OIL/GAS","PRODUCING",0,"PRODUCTION",124.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6241","http://www.npd.no/FactMapSearch?NPDID_wellbore=6241","NO","POINT(1.965444 59.495747)"
6243,"6305/7-D-3","6305/7-D-3 H","ORMEN LANGE","208","DEVELOPMENT","A/S Norske Shell","NO","WEST NAVIGATOR","ORMEN LANGE D",2010-04-02,2010-04-24,"GAS","PRODUCING",90,"PRODUCTION",853.800000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6243","http://www.npd.no/FactMapSearch?NPDID_wellbore=6243","NO","POINT(5.314286 63.385725)"
317,"15/6-2","15/6-2",NULL,"029","EXPLORATION","Esso Exploration and Production Norway A/S","NO","GLOMAR GRAND ISLE",NULL,1971-09-09,1971-10-26,"SHOWS","SUSP.REENTERED LATER",12,"APPRAISAL",115.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=317","http://www.npd.no/FactMapSearch?NPDID_wellbore=317","NO","POINT(1.698358 58.54655)"
5832,"2/1-A-32","2/1-A-32 B","GYDA","019 B","DEVELOPMENT","Talisman Energy Norge AS","NO","GYDA","GYDA",2008-06-08,2008-07-08,"OIL","PLUGGED",50,"PRODUCTION",65.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5832","http://www.npd.no/FactMapSearch?NPDID_wellbore=5832","NO","POINT(3.084986 56.904808)"
6246,"6305/7-D-7","6305/7-D-7 AH","ORMEN LANGE","208","DEVELOPMENT","A/S Norske Shell","NO","WEST NAVIGATOR","ORMEN LANGE D",2010-03-16,2010-08-09,"GAS","PRODUCING",90,"PRODUCTION",853.800000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6246","http://www.npd.no/FactMapSearch?NPDID_wellbore=6246","NO","POINT(5.314436 63.385842)"
6248,"30/3-A-1","30/3-A-1 B","VESLEFRIKK","052","DEVELOPMENT","Statoil Petroleum AS","NO","VESLEFRIKK A","VESLEFRIKK A",2010-02-13,2010-03-19,"OIL","PRODUCING",50,"PRODUCTION",175.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6248","http://www.npd.no/FactMapSearch?NPDID_wellbore=6248","NO","POINT(2.897911 60.782728)"
6249,"34/3-2","34/3-2 S",NULL,"373 S","EXPLORATION","BG Norge AS","NO","WEST ALPHA",NULL,2009-10-25,2009-12-30,"SHOWS","P&A",12,"WILDCAT",409.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6249","http://www.npd.no/FactMapSearch?NPDID_wellbore=6249","NO","POINT(2.821239 61.812517)"
5566,"15/6-9","15/6-9 A",NULL,"303","EXPLORATION","Statoil ASA (old)","NO","WEST EPSILON",NULL,2007-05-26,2007-06-13,"GAS/CONDENSATE","P&A",17,"APPRAISAL",113.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5566","http://www.npd.no/FactMapSearch?NPDID_wellbore=5566","NO","POINT(1.743019 58.587142)"
6251,"24/9-P-2","24/9-P-2 AY1H","VOLUND","150","DEVELOPMENT","Marathon Petroleum Norge AS","YES","SONGA DEE","VOLUND",2010-01-30,2010-02-24,"OIL/GAS","PRODUCING",0,"PRODUCTION",124.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6251","http://www.npd.no/FactMapSearch?NPDID_wellbore=6251","NO","POINT(1.964811 59.496058)"
6549,"7/11-12","7/11-12 S",NULL,"301 CS","EXPLORATION","ConocoPhillips Skandinavia AS","NO","MÆRSK GALLANT",NULL,2011-03-27,2011-07-16,"SHOWS","P&A",12,"WILDCAT",72.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6549","http://www.npd.no/FactMapSearch?NPDID_wellbore=6549","NO","POINT(2.603761 57.015142)"
6252,"24/9-P-2","24/9-P-2 AY2H","VOLUND","150","DEVELOPMENT","Marathon Petroleum Norge AS","YES","SONGA DEE","VOLUND",2010-02-25,2010-04-09,"OIL/GAS","PRODUCING",0,"PRODUCTION",124.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6252","http://www.npd.no/FactMapSearch?NPDID_wellbore=6252","NO","POINT(1.964811 59.496058)"
6253,"25/4-10","25/4-10 S","ALVHEIM","203","EXPLORATION","Marathon Petroleum Norge AS","NO","TRANSOCEAN WINNER",NULL,2009-10-20,2009-11-10,"OIL","P&A",5,"WILDCAT",123.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6253","http://www.npd.no/FactMapSearch?NPDID_wellbore=6253","YES","POINT(2.003828 59.514286)"
6254,"24/9-9","24/9-9 B","BØYLA","340","EXPLORATION","Marathon Petroleum Norge AS","NO","SONGA DEE",NULL,2009-10-15,2009-10-25,"OIL","P&A",5,"APPRAISAL",120.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6254","http://www.npd.no/FactMapSearch?NPDID_wellbore=6254","NO","POINT(1.838131 59.327914)"
867,"34/10-27","34/10-27","GULLFAKS","050","EXPLORATION","Den norske stats oljeselskap a.s","NO","WEST VENTURE OLD",NULL,1985-12-02,1985-12-14,"GAS","SUSP.REENTERED LATER",9,"APPRAISAL",135.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=867","http://www.npd.no/FactMapSearch?NPDID_wellbore=867","NO","POINT(2.189989 61.175311)"
6256,"35/8-P-13","35/8-P-13 H","VEGA","248","DEVELOPMENT","Statoil Petroleum AS","NO","BIDEFORD DOLPHIN","VEGA NORD",2010-02-19,2010-04-07,"GAS/CONDENSATE","SUSP.AT TD",170,"PRODUCTION",377.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6256","http://www.npd.no/FactMapSearch?NPDID_wellbore=6256","NO","POINT(3.377006 61.371133)"
6600,"25/8-C-19","25/8-C-19","BALDER","027","DEVELOPMENT","ExxonMobil Exploration & Production Norway AS","NO","RINGHORNE","RINGHORNE",2011-05-21,2011-09-04,"NOT AVAILABLE","PLUGGED",99,"OBSERVATION",128.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6600","http://www.npd.no/FactMapSearch?NPDID_wellbore=6600","NO","POINT(2.449886 59.266125)"
6258,"6507/3-8","6507/3-8",NULL,"159 B","EXPLORATION","StatoilHydro Petroleum AS","NO","OCEAN VANGUARD",NULL,2009-11-09,2009-12-15,"OIL/GAS","P&A",13,"WILDCAT",379.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6258","http://www.npd.no/FactMapSearch?NPDID_wellbore=6258","YES","POINT(7.991028 65.991167)"
6259,"7223/5-U-1","7223/5-U-1",NULL,"228","SHALLOW","StatoilHydro Petroleum AS","NO","POLAR PIONEER",NULL,2008-11-01,2008-11-02,NULL,"P&A",0,NULL,332.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6259",NULL,"NO","POINT(23.3355 72.535019)"
6260,"1/3-12","1/3-12 S",NULL,"297","EXPLORATION","BG Norge AS","NO","ROWAN GORILLA VI",NULL,2009-12-01,2010-07-22,"DRY","P&A",1,"WILDCAT",70.400000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6260","http://www.npd.no/FactMapSearch?NPDID_wellbore=6260","NO","POINT(2.828764 56.753122)"
6261,"25/8-17","25/8-17 A","JETTE","027 D","EXPLORATION","ExxonMobil Exploration & Production Norway AS","NO","BREDFORD DOLPHIN",NULL,2009-10-30,2009-11-15,"OIL","P&A",5,"APPRAISAL",127.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6261","http://www.npd.no/FactMapSearch?NPDID_wellbore=6261","NO","POINT(2.333944 59.392261)"
6190,"15/12-A-3","15/12-A-3 A","VARG","038","DEVELOPMENT","Talisman Energy Norge AS","NO","MÆRSK GUARDIAN","VARG A",2009-09-05,2009-09-29,"OIL","PLUGGED",50,"PRODUCTION",84.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6190","http://www.npd.no/FactMapSearch?NPDID_wellbore=6190","NO","POINT(1.890478 58.077942)"
4348,"30/8-A-13","30/8-A-13 H","TUNE","190","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","DEEPSEA DELTA","TUNE",2001-08-18,2002-01-08,"GAS","PRODUCING",90,"PRODUCTION",93.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4348","http://www.npd.no/FactMapSearch?NPDID_wellbore=4348","NO","POINT(2.653281 60.467597)"
5888,"6407/7-A-18","6407/7-A-18 BH","NJORD","107","DEVELOPMENT","StatoilHydro Petroleum AS","NO","NJORD A","NJORD A",2008-10-26,2008-12-10,"OIL","PLUGGED",50,"PRODUCTION",330.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5888","http://www.npd.no/FactMapSearch?NPDID_wellbore=5888","NO","POINT(7.200933 64.271381)"
6266,"33/9-C-19","33/9-C-19 D","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD C","STATFJORD C",2009-11-11,2009-11-29,"OIL/GAS","SUSP.AT TD",0,"PRODUCTION",145.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6266","http://www.npd.no/FactMapSearch?NPDID_wellbore=6266","NO","POINT(1.903014 61.296639)"
6267,"7/12-A-17","7/12-A-17 B","ULA","019","DEVELOPMENT","BP Norge AS","NO","ULA PP","ULA PP",2009-12-08,2010-03-04,"WATER/GAS","INJECTING",0,"INJECTION",69.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6267","http://www.npd.no/FactMapSearch?NPDID_wellbore=6267","NO","POINT(2.8474 57.111406)"
5571,"15/6-9","15/6-9 B",NULL,"303","EXPLORATION","Statoil ASA (old)","NO","WEST EPSILON",NULL,2007-06-13,2007-07-23,"OIL","P&A",5,"APPRAISAL",113.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5571","http://www.npd.no/FactMapSearch?NPDID_wellbore=5571","NO","POINT(1.743019 58.587142)"
6962,"31/2-K-13","31/2-K-13 BY2H","TROLL","054","DEVELOPMENT","Statoil Petroleum AS","YES","TRANSOCEAN LEADER","TROLL K1",9999-12-31,9999-12-31,NULL,NULL,0,"PRODUCTION",319.4,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6962","http://www.npd.no/FactMapSearch?NPDID_wellbore=6962","NO","POINT(3.611389 60.768272)"
6270,"34/10-A-36","34/10-A-36 C","GULLFAKS","050","DEVELOPMENT","StatoilHydro Petroleum AS","NO","GULLFAKS A","GULLFAKS A",2009-11-11,2009-12-02,"OIL","PRODUCING",50,"PRODUCTION",134.300000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6270","http://www.npd.no/FactMapSearch?NPDID_wellbore=6270","NO","POINT(2.189428 61.176336)"
6271,"34/11-U-11","34/11-U-11",NULL,"193","SHALLOW","StatoilHydro Petroleum AS","NO","BORGLAND DOLPHIN",NULL,2009-12-17,2009-12-20,NULL,"P&A",0,NULL,133.400000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6271",NULL,"NO","POINT(2.338203 61.040211)"
7027,"2/4-Z-17","2/4-Z-17","EKOFISK","018","DEVELOPMENT","ConocoPhillips Skandinavia AS","NO","MÆRSK GALLANT","EKOFISK Z",2013-02-27,2013-04-10,"OIL/GAS","SUSP.AT TD",0,"PRODUCTION",80.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7027","http://www.npd.no/FactMapSearch?NPDID_wellbore=7027","NO","POINT(3.2267 56.544506)"
6273,"30/9-B-27","30/9-B-27 C","OSEBERG","079","DEVELOPMENT","Statoil Petroleum AS","NO","OSEBERG B","OSEBERG B",2009-12-20,2010-06-23,"OIL","SUSP.AT TD",50,"PRODUCTION",109.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6273","http://www.npd.no/FactMapSearch?NPDID_wellbore=6273","NO","POINT(2.828553 60.493356)"
6274,"34/11-U-3","34/11-U-3",NULL,"193","SHALLOW","StatoilHydro Petroleum AS","NO","BUCENTAUR",NULL,2009-06-27,2009-06-27,NULL,"P&A",0,NULL,135.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6274",NULL,"NO","POINT(2.338547 61.040558)"
6275,"34/11-U-4","34/11-U-4",NULL,"193","SHALLOW","StatoilHydro Petroleum AS","NO","BUCENTAUR",NULL,2009-06-21,2009-06-21,NULL,"P&A",0,NULL,134.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6275",NULL,"NO","POINT(2.339697 61.040431)"
6276,"34/11-U-5","34/11-U-5",NULL,"193","SHALLOW","StatoilHydro Petroleum AS","NO","BUCENTAUR",NULL,2009-06-29,2009-06-29,NULL,"P&A",0,NULL,134.600000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6276",NULL,"NO","POINT(2.339808 61.040414)"
6279,"34/11-U-8","34/11-U-8",NULL,"193","SHALLOW","StatoilHydro Petroleum AS","NO","BUCENTAUR",NULL,2009-06-20,2009-06-20,NULL,"P&A",0,NULL,133.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6279",NULL,"NO","POINT(2.340064 61.039714)"
6280,"34/11-U-9","34/11-U-9",NULL,"193","SHALLOW","StatoilHydro Petroleum AS","NO","BUCENTAUR",NULL,2009-06-22,2009-06-22,NULL,"P&A",0,NULL,134.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6280",NULL,"NO","POINT(2.339022 61.040006)"
6281,"34/11-U-10","34/11-U-10",NULL,"193","SHALLOW","StatoilHydro Petroleum AS","NO","BUCENTAUR",NULL,2009-07-01,2009-07-01,NULL,"P&A",0,NULL,134.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6281",NULL,"NO","POINT(2.338217 61.041275)"
6282,"15/12-A-9","15/12-A-9 B","VARG","038","DEVELOPMENT","Talisman Energy Norge AS","NO","MÆRSK GUARDIAN","VARG A",2009-12-07,2009-12-27,"OIL","SUSP.AT TD",50,"PRODUCTION",84.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6282","http://www.npd.no/FactMapSearch?NPDID_wellbore=6282","NO","POINT(1.890439 58.077886)"
6283,"34/4-12","34/4-12 S",NULL,"057","EXPLORATION","Statoil Petroleum AS","NO","OCEAN VANGUARD",NULL,2009-12-19,2010-01-25,"OIL","P&A",5,"WILDCAT",381.700000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6283","http://www.npd.no/FactMapSearch?NPDID_wellbore=6283","YES","POINT(2.293806 61.552222)"
6284,"6507/2-U-1","6507/2-U-1",NULL,"122","SHALLOW","StatoilHydro ASA","NO","BUCENTAUR",NULL,2009-07-12,2009-07-13,NULL,"P&A",0,NULL,366.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6284",NULL,"NO","POINT(7.544278 65.933469)"
6285,"6506/11-A-2","6506/11-A-2 H","MORVIN","134 B","DEVELOPMENT","Statoil Petroleum AS","NO","TRANSOCEAN LEADER","MOR-A",2010-03-12,2011-05-31,"OIL","PRODUCING",50,"PRODUCTION",350.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6285","http://www.npd.no/FactMapSearch?NPDID_wellbore=6285","NO","POINT(6.477714 65.137311)"
6286,"15/3-U-1","15/3-U-1","GUDRUN","025","SHALLOW","Statoil ASA (old)","NO","BUCENTAUR",NULL,2008-10-20,2008-10-21,NULL,"P&A",0,NULL,109.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6286",NULL,"NO","POINT(1.743 58.845314)"
6287,"15/3-U-2","15/3-U-2","GUDRUN","025","SHALLOW","Statoil ASA (old)","NO","BUCENTAUR",NULL,2008-10-22,2008-10-23,NULL,"P&A",0,NULL,109.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6287",NULL,"NO","POINT(1.743919 58.845625)"
6288,"15/3-U-3","15/3-U-3","GUDRUN","025","SHALLOW","Statoil ASA (old)","NO","BUCENTAUR",NULL,2008-10-24,2008-10-25,NULL,"P&A",0,NULL,109.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6288",NULL,"NO","POINT(1.743564 58.844858)"
6289,"15/3-U-4","15/3-U-4","GUDRUN","025","SHALLOW","Statoil ASA (old)","NO","BUCENTAUR",NULL,2008-10-28,2008-10-29,NULL,"P&A",0,NULL,109.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6289",NULL,"NO","POINT(1.744461 58.845444)"
6290,"15/3-U-5","15/3-U-5","GUDRUN","025","SHALLOW","Statoil ASA (old)","NO","BUCENTAUR",NULL,2008-11-01,2008-11-02,NULL,"P&A",0,NULL,109.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6290",NULL,"NO","POINT(1.744625 58.844461)"
6291,"31/2-O-26","31/2-O-26 Y1H","TROLL","054","DEVELOPMENT","Statoil Petroleum AS","YES","SONGA TRYM","TROLL O2",2009-12-23,2010-01-24,"OIL","SUSP.AT TD",50,"PRODUCTION",338.300000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6291","http://www.npd.no/FactMapSearch?NPDID_wellbore=6291","NO","POINT(3.523053 60.915086)"
6292,"31/2-O-26","31/2-O-26 Y2H","TROLL","054","DEVELOPMENT","Statoil Petroleum AS","YES","SONGA TRYM","TROLL O2",2010-01-25,2010-02-24,"OIL","SUSP.AT TD",50,"PRODUCTION",338.300000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6292","http://www.npd.no/FactMapSearch?NPDID_wellbore=6292","NO","POINT(3.523053 60.915086)"
6293,"35/9-5","35/9-5",NULL,"419","EXPLORATION","Nexen Exploration Norge AS","NO","WEST ALPHA",NULL,2010-01-01,2010-02-07,"DRY","P&A",1,"WILDCAT",366.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6293","http://www.npd.no/FactMapSearch?NPDID_wellbore=6293","NO","POINT(3.812553 61.324694)"
6294,"2/7-A-18","2/7-A-18 E","ELDFISK","018","DEVELOPMENT","ConocoPhillips Skandinavia AS","NO","ELDFISK A","ELDFISK A",2009-11-28,2009-12-24,"OIL","PRODUCING",50,"PRODUCTION",70.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6294","http://www.npd.no/FactMapSearch?NPDID_wellbore=6294","NO","POINT(3.265719 56.376669)"
6295,"34/8-U-2","34/8-U-2",NULL,"120","SHALLOW","StatoilHydro ASA","NO","BUCENTAUR",NULL,2009-10-02,2009-10-03,NULL,"P&A",0,NULL,291.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=6295",NULL,"NO","POINT(2.364042 61.300617)"
